index,id,name,normalized_name,gender
2509,2554,Thug #1,thug 1,
2510,2555,Thug #2,thug 2,
2511,2556,Cardinal Flanders,cardinal flanders,
2512,2557,President Lenny,president lenny,
2513,2558,Heckle,heckle,
2514,2559,Jeckle,jeckle,
2515,2560,Passerby,passerby,
2516,2561,Edison's Ghost,edisons ghost,
2517,2562,Visitor,visitor,
2518,2563,Female Visitor,female visitor,
2519,2564,Eagle,eagle,
2520,2565,Toucan,toucan,
2521,2566,Vulture,vulture,
2522,2567,Birds,birds,
2523,2568,Library Lady Tress,library lady tress,
2524,2569,Birders,birders,
2525,2570,Ed McMahon,ed mcmahon,
2526,2571,Regis Philbin,regis philbin,
2527,2572,KATHIE LEE,kathie lee,
2528,2573,Jerry Springer,jerry springer,
2529,2574,Woman In Audience,woman in audience,
2530,2575,Homie Bear,homie bear,
2531,2576,BART BART,bart bart,
2532,2577,Ranger Ned,ranger ned,
2533,2579,Alec Baldwin,alec baldwin,m
2534,2578,Kim Basinger,kim basinger,f
2535,2553,Alex,alex,f
2536,2581,Gentleman,gentleman,
2537,2582,ALEC/KIM,aleckim,
2538,2583,ALEC/KIM/RON,aleckimron,
2539,2584,STUDIO EXECUTIVE,studio executive,
2540,2585,Seth,seth,
2541,2586,Munchie,munchie,
2542,2587,Middle-aged Grampa,middle-aged grampa,
2543,2588,Young Mona,young mona,
2544,2589,Young Munchie,young munchie,
2545,2590,Young Seth,young seth,
2546,2591,Hippie Girl #1,hippie girl 1,
2547,2592,Hippie Girl #2,hippie girl 2,
2548,2593,Ginsberg,ginsberg,
2549,2594,Jill St. John,jill st john,
2550,2595,Phyllis Diller,phyllis diller,
2551,2596,Sarah Ferguson,sarah ferguson,
2552,2597,Skeleton,skeleton,
2553,2598,Lips,lips,
2554,2599,Range-rover Mom,range-rover mom,
2555,2600,Lobster Clerk,lobster clerk,
2556,2601,Documentary Narrator,documentary narrator,
2557,2602,Taskmaster,taskmaster,
2558,2603,Mr. Toad,mr toad,
2559,2604,President Of Harvard,president of harvard,
2560,2605,Comptroller Atkins,comptroller atkins,
2561,2606,REAL COMPT. ATKINS,real compt atkins,
2562,2607,Robot Cowboy #1,robot cowboy 1,
2563,2608,Robot Cowboy #2,robot cowboy 2,
2564,2609,Robot Cowboy #3,robot cowboy 3,
2565,2610,Curly,curly,
2566,2611,Old Curly,old curly,
2567,2612,3-Year-Old Homer,3-year-old homer,
2568,2613,Admitting Nurse,admitting nurse,
2569,2614,Taffy Shop Clerk,taffy shop clerk,
2570,2615,Sad-looking Frenchman,sad-looking frenchman,
2571,2616,Man In Dinner Jacket,man in dinner jacket,
2572,2617,British Raj Man,british raj man,
2573,2618,Woman In Wedding Dress,woman in wedding dress,
2574,2619,Caribbean Outcast,caribbean outcast,
2575,2620,Son,son,
2576,2621,Young Woman,young woman,
2577,2622,Hideous Alien #1,hideous alien 1,
2578,2623,Hideous Alien #2,hideous alien 2,
2579,2624,C-3PO,c-3po,
2580,2625,Chewbacca,chewbacca,
2581,2626,Neil Armstrong,neil armstrong,
2582,2627,Dr. Smith,dr smith,
2583,2628,Nerdy Young Woman,nerdy young woman,
2584,2629,Crowd Of Nerds,crowd of nerds,
2585,2631,Ernie,ernie,
2586,2632,Big Tom,big tom,
2587,2633,Leavelle,leavelle,
2588,2634,Gangsters/molls,gangstersmolls,
2589,2635,Theater Owner,theater owner,
2590,2636,Demolition Foreman,demolition foreman,
2591,2637,Don Rickles,don rickles,
2592,2638,Car Wash Employee,car wash employee,
2593,2639,Babe,babe,
2594,2640,Samoan Attorney,samoan attorney,
2595,2641,Hunter S. Thompson,hunter s thompson,
2596,2642,Joan Rivers,joan rivers,
2597,2643,LANCE,lance,
2598,2644,Pit Boss,pit boss,
2599,2645,WAITRESS #1,waitress 1,
2600,2646,Ginger,ginger,
2601,2647,Tiger,tiger,
2602,2648,Graeme Edge,graeme edge,
2603,2649,Justin Hayward,justin hayward,
2604,2650,John Lodge,john lodge,
2605,2651,Ray Thomas,ray thomas,
2606,2652,VULTURES,vultures,
2607,2653,Cyndi Lauper,cyndi lauper,
2608,2654,Dennis Conroy,dennis conroy,
2609,2655,WHINY TWENTYSOMETHING GUY,whiny twentysomething guy,
2610,2656,SASSY TWENTYSOMETHING GAL,sassy twentysomething gal,
2611,2657,Wacky Friend,wacky friend,
2612,2658,Deep-voiced Announcer,deep-voiced announcer,
2613,2659,Higher Nasal Announcer,higher nasal announcer,
2614,2661,Craggy Farmer,craggy farmer,
2615,2662,Creepy English Boy #2,creepy english boy 2,
2616,2663,Creepy English Girl #1,creepy english girl 1,
2617,2664,Constable,constable,
2618,2665,Creepy English Girl #2,creepy english girl 2,
2619,2666,Townsfolk,townsfolk,
2620,2667,Pyro,pyro,
2621,2668,Adults,adults,
2622,2669,Postmaster Bill,postmaster bill,
2623,2670,Man In Military Uniform,man in military uniform,
2624,2671,Government Official,government official,
2625,2672,Mailman #1,mailman 1,
2626,2673,Mailman #2,mailman 2,
2627,2674,Mailman #3,mailman 3,
2628,2676,Guys,guys,
2629,2677,Rudy,rudy,
2630,2678,Rosey Grier,rosey grier,
2631,2679,Old Player,old player,
2632,2680,Little Guy,little guy,
2633,2681,Troy Aikman,troy aikman,
2634,2682,Dan Marino,dan marino,
2635,2683,Man Next To Dan,man next to dan,
2636,2660,Mrs. Muntz,mrs muntz,f
2637,2630,Mark Hamill,mark hamill,m
2638,2580,Ron Howard,ron howard,m
2639,2684,Male Voice,male voice,
2640,2685,Vincent Price,vincent price,
2641,2686,Ticket Scalper,ticket scalper,
2642,2687,Pat Summerall,pat summerall,
2643,2688,John Madden,john madden,
2644,2689,Dolly Parton,dolly parton,
2645,2690,Rupert Murdoch,rupert murdoch,
2646,2691,Enchanted Policemen,enchanted policemen,
2647,2692,Football Players,football players,
2648,2693,Reporter #4,reporter 4,
2649,2694,Linemen,linemen,
2650,2695,JODY PRICE,jody price,
2651,2696,Archie Bunker,archie bunker,
2652,2697,Bad Flanders,bad flanders,
2653,2698,Lieutenant,lieutenant,
2654,2699,Commander,commander,
2655,2700,Bank Robber #1,bank robber 1,
2656,2701,Bank Robber #2,bank robber 2,
2657,2702,POLICECOP #2,policecop 2,
2658,2703,POLICECOP #1,policecop 1,
2659,2704,Banker,banker,
2660,2705,DETECTIVE HOMER SIMPSON,detective homer simpson,
2661,2706,2nd Producer,2nd producer,
2662,2707,3rd Producer,3rd producer,
2663,2708,4th Producer,4th producer,
2664,2709,5th Producer,5th producer,
2665,2711,TRENT,trent,
2666,2712,Valet,valet,
2667,2713,Guest #1,guest 1,
2668,2714,"Ed Begley, Jr.",ed begley jr,
2669,2715,Lorne Michaels,lorne michaels,
2670,2716,Guest #2,guest 2,
2671,2717,Bald Eagle,bald eagle,
2672,2718,Police Car,police car,
2673,2719,MACAW,macaw,
2674,2720,Crewman,crewman,
2675,2721,Elton John,elton john,
2676,2722,Female S.U.V. Voice,female suv voice,
2677,2723,Sergeant Crew,sergeant crew,
2678,2724,Astronaut In Space Suit,astronaut in space suit,
2679,2725,Curtis E. Bear,curtis e bear,
2680,2726,Lemur,lemur,
2681,2727,Australian Gamekeeper,australian gamekeeper,
2682,2728,Workmen,workmen,
2683,2729,Omnitouch Rep,omnitouch rep,
2684,2730,Security Guard #2,security guard 2,
2685,2731,New Age Clerk,new age clerk,
2686,2732,Deep Male Voice,deep male voice,
2687,2733,Repo Man #1,repo man 1,
2688,2734,Repo Man #2,repo man 2,
2689,2735,RED,red,
2690,2736,Cow #1,cow 1,
2691,2737,Red's Friend #1,reds friend 1,
2692,2738,Red's Friend #2,reds friend 2,
2693,2739,ABBA,abba,
2694,2740,Missionary #1,missionary 1,
2695,2741,Missionary #2,missionary 2,
2696,2742,Old Lady,old lady,
2697,2743,Tourist #1,tourist 1,
2698,2744,Trucker #3,trucker 3,
2699,2745,Various Truckers,various truckers,
2700,2746,Trucker #5,trucker 5,
2701,2747,Trucker #4,trucker 4,
2702,2748,Navitron Auto-drive,navitron auto-drive,
2703,2749,Truckers,truckers,
2704,2750,Señor Ding-Dong,señor ding-dong,
2705,2751,Gopher,gopher,
2706,2752,Unicorn,unicorn,
2707,2753,Slavedriver Willie,slavedriver willie,
2708,2754,Pharaoh Skinner,pharaoh skinner,
2709,2755,BURNING BUSH,burning bush,
2710,2756,Moses/milhouse,mosesmilhouse,
2711,2757,LISA & MOSES/MILHOUSE,lisa mosesmilhouse,
2712,2758,Egyptians,egyptians,
2713,2759,Methuselah Grampa,methuselah grampa,
2714,2760,Goliath/nelson,goliathnelson,
2715,2761,Sheep,sheep,
2716,2762,Teen,teen,
2717,2763,Tv Handyman,tv handyman,
2718,2764,HANDYMAN,handyman,
2719,2765,Astrid Weller,astrid weller,
2720,2766,Jasper Johns,jasper johns,
2721,2767,Human Proportions Guy,human proportions guy,
2722,2768,Cubist Musician,cubist musician,
2723,2769,Andy Warhol,andy warhol,
2724,2770,Burn Victims,burn victims,
2725,2771,French Representative,french representative,
2726,2772,Ioc Chairman,ioc chairman,
2727,2773,Russian Representative,russian representative,
2728,2774,Latin Representative,latin representative,
2729,2775,OTHER REPRESENTATIVES,other representatives,
2730,2776,JAPANESE REPRESENTATIVE,japanese representative,
2731,2777,Olympic Representatives,olympic representatives,
2732,2778,Swiss Representative,swiss representative,
2733,2779,Seniors,seniors,
2734,2780,Sweet Elderly Lady,sweet elderly lady,
2735,2781,Scarlett,scarlett,
2736,2782,Rhett,rhett,
2737,2783,Other Seniors,other seniors,
2738,2784,Native-american Man,native-american man,
2739,2785,Jack LaLanne,jack lalanne,
2740,2786,Male Host,male host,
2741,2787,Appraiser,appraiser,
2742,3108,SATAN,satan,
2743,2788,Everyone In Store,everyone in store,
2744,2789,Kevin Costner,kevin costner,
2745,2790,PEOPLE,people,
2746,2791,Arthur Fortune,arthur fortune,
2747,2792,Conga Line,conga line,
2748,2793,PEDESTRIANS,pedestrians,
2749,2794,Crickets,crickets,
2750,2795,Jerry Rude,jerry rude,
2751,2796,Local,local,
2752,2797,3rd Local,3rd local,
2753,2798,Loch Ness Monster,loch ness monster,
2754,2799,Commercial Anncr,commercial anncr,
2755,2800,Pudding Representative,pudding representative,
2756,2801,Horse,horse,
2757,2802,MENSANS,mensans,
2758,2803,HAWKING,hawking,
2759,2804,Computer Voice 2,computer voice 2,
2760,2805,GARABEDIAN,garabedian,
2761,2806,Mr. Pennybags,mr pennybags,
2762,2807,Japanese Stewardess,japanese stewardess,
2763,2808,Jim Belushi,jim belushi,
2764,2809,Toilet,toilet,
2765,2810,TV CHARACTER,tv character,
2766,2811,Woody Allen,woody allen,
2767,2812,Sumo,sumo,
2768,2813,Magic Fish,magic fish,
2769,2814,Cartoon Squid,cartoon squid,
2770,2815,Japanese Father,japanese father,
2771,2816,Gameshow Host,gameshow host,
2772,2817,Canadian Man,canadian man,
2773,2818,CANADIAN WOMAN,canadian woman,
2774,2819,Somber Announcer,somber announcer,
2775,2820,Salesperson,salesperson,
2776,2821,Electric Car Computer,electric car computer,
2777,2822,WILLIAM/ROBYN,williamrobyn,
2778,2823,Mel Gibson,mel gibson,
2779,2824,WILLIAM,william,
2780,2825,ROBYN,robyn,
2781,2826,MR.SMITH/MEL,mrsmithmel,
2782,2827,John Travolta,john travolta,
2783,2828,MAN ON RIGHT,man on right,
2784,2829,MAN ON LEFT,man on left,
2785,2830,Bus Tour Guide,bus tour guide,
2786,2831,Anne,anne,
2787,2832,MR. SMITH/MEL,mr smithmel,
2788,2833,Senators,senators,
2789,2834,Senator Payne,senator payne,
2790,2835,Senate Leader,senate leader,
2791,2836,DISTINGUISHED-LOOKING MAN,distinguished-looking man,
2792,2837,Tram Guide,tram guide,
2793,2838,Irene Ryan,irene ryan,
2794,2839,Batman,batman,
2795,2840,Robin,robin,
2796,2841,EDWARD/WILLIAM/ROBYN,edwardwilliamrobyn,
2797,2842,Hosey the Bear,hosey the bear,
2798,2843,Researcher #1,researcher 1,
2799,2844,Researcher #2,researcher 2,
2800,2845,Video Game,video game,
2801,2846,Staffer,staffer,
2802,2847,Electronic Organizer,electronic organizer,
2803,2848,Navajo Boy,navajo boy,
2804,2849,Dancer,dancer,
2805,2850,SOLIDIER #1,solidier 1,
2806,2851,Sir Widebottom,sir widebottom,
2807,2852,SCHOOLKIDS,schoolkids,
2808,2853,Satellite,satellite,
2809,2854,Mark McGwire,mark mcgwire,
2810,2855,Homer Effigy,homer effigy,
2811,2856,Newspaper Worker #1,newspaper worker 1,
2812,2857,Newspaper Worker #2,newspaper worker 2,
2813,2858,SHREWISH WOMAN,shrewish woman,
2814,2860,Mimi,mimi,
2815,2861,German Man,german man,
2816,2862,German Woman,german woman,
2817,2863,Farm Critic,farm critic,
2818,2864,Tv Critic,tv critic,
2819,2865,Theater Critic,theater critic,
2820,2866,Herald,herald,
2821,2867,Salvatore,salvatore,
2822,2868,DINNER THEATRE OWNER,dinner theatre owner,
2823,2869,Deli Owner,deli owner,
2824,2870,French Chef,french chef,
2825,2871,Dinner Theater Owner,dinner theater owner,
2826,2872,RESTAURANT OWNERS,restaurant owners,
2827,2873,CREEPY VOICE,creepy voice,
2828,2874,Lucy Lawless,lucy lawless,
2829,2875,Dick Clark,dick clark,
2830,2876,Band Member #1,band member 1,
2831,2877,Band Member #2,band member 2,
2832,2878,Band Member #3,band member 3,
2833,2879,Rick James,rick james,
2834,2880,WAFFLE IRON,waffle iron,
2835,2881,Tom Arnold,tom arnold,
2836,2882,Pauly Shore,pauly shore,
2837,2883,Rosie O'Donnell,rosie odonnell,
2838,2884,Terrible Celebrities,terrible celebrities,
2839,2885,ROSIE O'DONNEL,rosie odonnel,
2840,2886,GERMAN SOLDIER,german soldier,
2841,2887,G.I.,gi,
2842,2888,Dead German Soldier,dead german soldier,
2843,2889,Musketeer,musketeer,
2844,2890,Man In The Iron Mask,man in the iron mask,
2845,2891,Zorro,zorro,
2846,2892,Princess,princess,
2847,3109,Troll,troll,
2848,2893,Scarlet Pimpernel,scarlet pimpernel,
2849,2894,King Arthur,king arthur,
2850,2895,Rap Singer,rap singer,
2851,2896,B-52'S,b-52s,
2852,2897,HOMERA,homera,
2853,2898,COLONEL'S WIFE,colonels wife,
2854,2899,Farmer #2,farmer 2,
2855,2900,Storekeeper,storekeeper,
2856,2901,Elephant,elephant,
2857,2902,Sandy,sandy,
2858,2903,J.P.,jp,
2859,2904,Laramie Employees,laramie employees,
2860,2905,New Yorker,new yorker,
2861,2906,Burns Ball,burns ball,
2862,2907,PENN,penn,
2863,2908,Smiley the Elf,smiley the elf,
2864,2909,Happy The Elf,happy the elf,
2865,2910,Giggly The Elf,giggly the elf,
2866,2911,Pat O'Brien,pat obrien,
2867,2912,Nancy O'Dell,nancy odell,
2868,2913,Man In Line,man in line,
2869,2914,Boy In Car,boy in car,
2870,2915,Girl In Car,girl in car,
2871,2916,Homer Monster,homer monster,
2872,2917,Allen,allen,
2873,2918,Shelbyville Father,shelbyville father,
2874,2919,SHELBYVILLE FATHER AND MOTHER,shelbyville father and mother,
2875,2920,Forklift Driver,forklift driver,
2876,2921,OCTUPLETS,octuplets,
2877,2922,Businessman,businessman,
2878,2923,ZOO OWNER,zoo owner,
2879,2924,Butch Patrick,butch patrick,
2880,2925,Anoop,anoop,
2881,2926,Poonam,poonam,
2882,2927,Flamboyant Theater-type,flamboyant theater-type,
2883,2928,Christopher,christopher,
2884,2929,Koala,koala,
2885,2930,Mother Gorilla,mother gorilla,
2886,2931,Man With No Face,man with no face,
2887,2932,Fast-talking Announcer,fast-talking announcer,
2888,2933,Jay North,jay north,
2889,2934,Johnny Bobby,johnny bobby,
2890,2935,NRBQ,nrbq,
2891,2936,Fretful Mother,fretful mother,
2892,2937,Grim Father,grim father,
2893,2938,Cop,cop,
2894,2939,Rebel,rebel,
2895,2941,Ramrod,ramrod,
2896,2942,Bikers,bikers,
2897,2943,BURLY BARTENDER,burly bartender,
2898,2944,NURSING STUDENTS,nursing students,
2899,2945,Plaintiff,plaintiff,
2900,2946,Defendant,defendant,
2901,2948,LINDSEY,lindsey,
2902,2950,Dixie Chicks,dixie chicks,
2903,2951,Funzo,funzo,
2904,2952,Gary Coleman,gary coleman,
2905,2953,Goodwill Driver,goodwill driver,
2906,2954,Chair Lift Operator,chair lift operator,
2907,2955,Ski Instructor,ski instructor,
2908,2956,DEER,deer,
2909,2957,Lodge Employee #1,lodge employee 1,
2910,2958,Lodge Employee #2,lodge employee 2,
2911,2959,Mr. Sakamoto,mr sakamoto,
2912,2960,Ricky,ricky,
2913,2961,Lucy,lucy,
2914,2962,Fred,fred,
2915,2963,John Wayne,john wayne,
2916,2964,RASPY VOICE,raspy voice,
2917,2965,Left Snake,left snake,
2918,2966,Right Snake,right snake,
2919,2967,Both Snakes,both snakes,
2920,2968,Virtual Doctor,virtual doctor,
2921,2969,Lubchenko,lubchenko,
2922,2970,Men's Singing Group,mens singing group,
2923,2971,Frat Boy #1,frat boy 1,
2924,2972,Frat Boy #2,frat boy 2,
2925,2974,Bart's Congregation,barts congregation,
2926,2975,Float Singers,float singers,
2927,2976,FAN,fan,
2928,2977,Britney Spears,britney spears,
2929,2978,SEAT FILLER,seat filler,
2930,2979,Chapman,chapman,
2931,2980,Coast Guard Guy,coast guard guy,
2932,2981,Party Guests,party guests,
2933,2982,Asian Pirate,asian pirate,
2934,2983,CLOSING,closing,
2935,2984,Rat-pack Kid,rat-pack kid,
2936,2985,SALESGUY,salesguy,
2937,2986,Randy Bachman,randy bachman,
2938,2987,Fred Turner,fred turner,
2939,2988,State Comptroller Atkins,state comptroller atkins,
2940,2989,Giant Pearl,giant pearl,
2941,2990,Dream Homer,dream homer,
2942,2991,Jockey #1,jockey 1,
2943,2992,Jockey #2,jockey 2,
2944,2993,Mrs. Vanderbilt,mrs vanderbilt,
2945,2994,Mr. Vanderbilt,mr vanderbilt,
2946,2995,Jockeys,jockeys,
2947,2996,Tree Jockey,tree jockey,
2948,2997,Toadstool Jockey,toadstool jockey,
2949,2998,Woman Jockey,woman jockey,
2950,2999,OTHER JOCKEYS,other jockeys,
2951,3000,Hank Jockey,hank jockey,
2952,2947,Jim Hope,jim hope,m
2953,2940,Meathook,meathook,m
2954,2949,Male Executive,male executive,m
2955,3002,FIRST PARROT,first parrot,
2956,3003,SECOND PARROT,second parrot,
2957,3004,Clay Babcock,clay babcock,
2958,3005,Mrs. Babcock,mrs babcock,
2959,3006,Crew Chief,crew chief,
2960,3007,LINDSAY,lindsay,
2961,3009,Pbs-style Announcer,pbs-style announcer,
2962,3010,Teen-aged Hooligan,teen-aged hooligan,
2963,3012,Mr. Rogers,mr rogers,
2964,3013,Yo-Yo Ma,yo-yo ma,
2965,3014,Bigg Byrd,bigg byrd,
2966,3015,Ellmeaux,ellmeaux,
2967,3016,Craig,craig,
2968,3017,Amy,amy,
2969,3018,Qtoktok,qtoktok,
2970,3019,Ak,ak,
2971,3020,LISA JUNIOR,lisa junior,
2972,3021,ISLANDERS,islanders,
2973,3022,Chipper Guide,chipper guide,
2974,3023,Babe Ruth,babe ruth,
2975,3024,Titania,titania,
2976,3025,Phil Angelides,phil angelides,
2977,3026,Dr. Velimirovic,dr velimirovic,
2978,3027,Jailbird's Son,jailbirds son,
2979,3028,Slick-looking Man #1,slick-looking man 1,
2980,3029,Slick-looking Man #2,slick-looking man 2,
2981,3030,Slick-looking Man #3,slick-looking man 3,
2982,3031,Second Nurse,second nurse,
2983,3032,Other Nurses,other nurses,
2984,3033,20-ISH MOE,20-ish moe,
2985,3034,NO NONSENSE FEMALE VOICE,no nonsense female voice,
2986,3035,Helen Morehouse,helen morehouse,
2987,3036,Soap Announcer,soap announcer,
2988,3037,Ingenue,ingenue,
2989,3038,Contessa,contessa,
2990,3039,Arthur Crandall,arthur crandall,
2991,3041,Hologram Nelson,hologram nelson,
2992,3042,Heckler,heckler,
2993,3043,Old Barney,old barney,
2994,3044,Helen Thomas,helen thomas,
2995,3045,Advisors,advisors,
2996,3046,Security Advisor Kearney,security advisor kearney,
2997,3047,Bart's Friends,barts friends,
2998,3048,Old Krusty,old krusty,
2999,3049,Billy Carter's Ghost,billy carters ghost,
3000,3050,Foreign Delegates,foreign delegates,
3001,3051,German Delegate,german delegate,
3002,3052,British Delegate,british delegate,
3003,3053,French Delegate,french delegate,
3004,3054,Chinese Delegate,chinese delegate,
3005,3055,TIKI,tiki,
3006,3056,Bar Patrons,bar patrons,
3007,3058,Factory Foreman,factory foreman,
3008,3059,Burt Reynolds,burt reynolds,
3009,3060,Charlie Rose,charlie rose,
3010,3061,Robert Evans,robert evans,
3011,3062,Inspector,inspector,
3012,3063,Boisterous Student,boisterous student,
3013,3064,Veejay,veejay,
3014,3065,Younger Veejay,younger veejay,
3015,3066,JOE C.,joe c,
3016,3067,Kid Rock,kid rock,
3017,3068,Band,band,
3018,3070,Female Student,female student,
3019,3071,Male Student,male student,
3020,3072,RADIO ANNCR,radio anncr,
3021,3073,Southern Dowager,southern dowager,
3022,3074,Cyborganizer,cyborganizer,
3023,3075,Robobaby,robobaby,
3024,3077,Dance Coach,dance coach,
3025,3078,PLAIN JANE,plain jane,
3026,3079,Latin Milhouse,latin milhouse,
3027,3080,LISABELLA,lisabella,
3028,3082,Texan Man,texan man,
3029,3083,Thought Bubble Homer,thought bubble homer,
3030,3084,ORGAN SALESMAN,organ salesman,
3031,3085,Mall Manager,mall manager,
3032,3086,Bojangles,bojangles,
3033,3087,Lion,lion,
3034,3088,Martian Children,martian children,
3035,3089,Bret Michaels,bret michaels,
3036,3090,The Admiral,the admiral,
3037,3091,Lead Singer,lead singer,
3038,3092,Tourist,tourist,
3039,3093,Other Doctors,other doctors,
3040,3094,Dr. Wilmore,dr wilmore,
3041,3095,Waitresses,waitresses,
3042,3096,RUPERT,rupert,
3043,3097,Crew Member,crew member,
3044,3098,Dr. Stephen Hawking,dr stephen hawking,
3045,3099,Richie Rich,richie rich,
3046,3100,Female Artist,female artist,
3047,3101,Sidekick #2,sidekick 2,
3048,3102,LISA'S LAWYER,lisas lawyer,
3049,3103,Willie Nelson,willie nelson,
