,pokedex_nr,en_name,type_1,type_2,link,type_list,de_name,type_1_german,type_2_german,type_list_ger,fr_name,jp_name,kor_name,chi_name
350,351,Castform,Normal,,https://www.pokewiki.de/Formeo,['Normal'],Formeo,Normal,,['Normal'],Morphéo,ポワルン(Powalen),캐스퐁(Kaeseupong),飄浮泡泡 / 飘浮泡泡(Piāofúpàopào)
351,352,Kecleon,Normal,,https://www.pokewiki.de/Kecleon,['Normal'],Kecleon,Normal,,['Normal'],Kecleon,カクレオン(Kakureon),켈리몬(Kellimon),變隱龍 / 变隐龙(Biànyǐnlóng)
352,353,Shuppet,Ghost,,https://www.pokewiki.de/Shuppet,['Ghost'],Shuppet,Geist,,['Geist'],Polichombr,カゲボウズ(Kagebouzu),어둠대신(Eodumnaesin),怨影娃娃 / 怨影娃娃(Yuànyǐngwáwá)
353,354,Banette,Ghost,,https://www.pokewiki.de/Banette,['Ghost'],Banette,Geist,,['Geist'],Branette,ジュペッタ(Juppeta),다크펫(Dakeupet),詛咒娃娃 / 诅咒娃娃(Zǔzhòuwáwá)
354,355,Duskull,Ghost,,https://www.pokewiki.de/Zwirrlicht,['Ghost'],Zwirrlicht,Geist,,['Geist'],Skelénox,ヨマワル(Yomawaru),해골몽(Haegolmong),夜巡靈 / 夜巡灵(Yèxúnlíng)
355,356,Dusclops,Ghost,,https://www.pokewiki.de/Zwirrklop,['Ghost'],Zwirrklop,Geist,,['Geist'],Téraclope,サマヨール(Samayouru),미라몽(Miramong),彷徨夜靈 / 彷徨夜灵(Pánghuángyèlíng)
356,357,Tropius,Grass,Flying,https://www.pokewiki.de/Tropius,"['Grass', 'Flying']",Tropius,Pflanze,Flug,"['Pflanze', 'Flug']",Tropius,トロピウス(Tropius),트로피우스(Teuropiuseu),熱帶龍 / 热带龙(Rèdàilóng)
357,358,Chimecho,Psychic,,https://www.pokewiki.de/Palimpalim,['Psychic'],Palimpalim,Psycho,,['Psycho'],Éoko,チリーン(Chirean),치렁(Chireong),風鈴鈴 / 风铃铃(Fēnglínglíng)
358,359,Absol,Dark,,https://www.pokewiki.de/Absol,['Dark'],Absol,Unlicht,,['Unlicht'],Absol,アブソル(Absol),앱솔(Aepsol),阿勃梭魯 / 阿勃梭鲁(Ābósuōlǔ)
359,360,Wynaut,Psychic,,https://www.pokewiki.de/Isso,['Psychic'],Isso,Psycho,,['Psycho'],Okéoké,ソーナノ(Sohnano),마자(Maja),小果然 / 小果然(Xiǎoguǒrán)
360,361,Snorunt,Ice,,https://www.pokewiki.de/Schneppke,['Ice'],Schneppke,Eis,,['Eis'],Stalgamin,ユキワラシ(Yukiwarashi),눈꼬마(Nunkkoma),雪童子 / 雪童子(Xuětóngzǐ)
361,362,Glalie,Ice,,https://www.pokewiki.de/Firnontor,['Ice'],Firnontor,Eis,,['Eis'],Oniglali,オニゴーリ(Onigohri),얼음귀신(Eoreumgwisin),冰鬼護 / 冰鬼护(Bīngguǐhù)
362,363,Spheal,Ice,Water,https://www.pokewiki.de/Seemops,"['Ice', 'Water']",Seemops,Eis,Wasser,"['Eis', 'Wasser']",Obalie,タマザラシ(Tamazarashi),대굴레오(Daegulle-o),海豹球 / 海豹球(Hǎibàoqiú)
363,364,Sealeo,Ice,Water,https://www.pokewiki.de/Seejong,"['Ice', 'Water']",Seejong,Eis,Wasser,"['Eis', 'Wasser']",Phogleur,トドグラー(Todoggler),씨레오(Ssire-o),海魔獅 / 海魔狮(Hǎimóshī)
364,365,Walrein,Ice,Water,https://www.pokewiki.de/Walraisa,"['Ice', 'Water']",Walraisa,Eis,Wasser,"['Eis', 'Wasser']",Kaimorse,トドゼルガ(Todoseruga),씨카이저(Ssikaijeo),帝牙海獅 / 帝牙海狮(Dìyáhǎishī)
365,366,Clamperl,Water,,https://www.pokewiki.de/Perlu,['Water'],Perlu,Wasser,,['Wasser'],Coquiperl,パールル(Pearlulu),진주몽(Jinjumong),珍珠貝 / 珍珠贝(Zhēnzhūbèi)
366,367,Huntail,Water,,https://www.pokewiki.de/Aalabyss,['Water'],Aalabyss,Wasser,,['Wasser'],Serpang,ハンテール(Huntail),헌테일(Heonteil),獵斑魚 / 猎斑鱼(Lièbānyú)
367,368,Gorebyss,Water,,https://www.pokewiki.de/Saganabyss,['Water'],Saganabyss,Wasser,,['Wasser'],Rosabyss,サクラビス(Sakurabyss),분홍장이(Bunhongjang-i),櫻花魚 / 樱花鱼(Yīnghuāyú)
368,369,Relicanth,Water,Rock,https://www.pokewiki.de/Relicanth,"['Water', 'Rock']",Relicanth,Wasser,Gestein,"['Wasser', 'Gestein']",Relicanth,ジーランス(Glanth),시라칸(Sirakan),古空棘魚 / 古空棘鱼(Gǔkōngjíyú)
369,370,Luvdisc,Water,,https://www.pokewiki.de/Liebiskus,['Water'],Liebiskus,Wasser,,['Wasser'],Lovdisc,ラブカス(Lovecus),사랑동이(Sarangdong-i),愛心魚 / 爱心鱼(Àixīnyú)
370,371,Bagon,Dragon,,https://www.pokewiki.de/Kindwurm,['Dragon'],Kindwurm,Drache,,['Drache'],Draby,タツベイ(Tatsubay),아공이(Agong-i),寶貝龍 / 宝贝龙(Bǎobèilóng)
371,372,Shelgon,Dragon,,https://www.pokewiki.de/Draschel,['Dragon'],Draschel,Drache,,['Drache'],Drackhaus,コモルー(Komoruu),쉘곤(Swelgon),甲殼龍 / 甲壳龙(Jiǎkélóng)
372,373,Salamence,Dragon,Flying,https://www.pokewiki.de/Brutalanda,"['Dragon', 'Flying']",Brutalanda,Drache,Flug,"['Drache', 'Flug']",Drattak,ボーマンダ(Bohmander),보만다(Bomanda),暴飛龍 / 暴飞龙(Bàofēilóng)
373,374,Beldum,Steel,Psychic,https://www.pokewiki.de/Tanhel,"['Steel', 'Psychic']",Tanhel,Stahl,Psycho,"['Stahl', 'Psycho']",Terhal,ダンバル(Dumbber),메탕(Metang),鐵啞鈴 / 铁哑铃(Tiěyǎlíng)
374,375,Metang,Steel,Psychic,https://www.pokewiki.de/Metang,"['Steel', 'Psychic']",Metang,Stahl,Psycho,"['Stahl', 'Psycho']",Métang,メタング(Metang),메탕구(Metanggu),金屬怪 / 金属怪(Jīnshǔguài)
375,376,Metagross,Steel,Psychic,https://www.pokewiki.de/Metagross,"['Steel', 'Psychic']",Metagross,Stahl,Psycho,"['Stahl', 'Psycho']",Métalosse,メタグロス(Metagross),메타그로스(Metageuroseu),巨金怪 / 巨金怪(Jùjīnguài)
376,377,Regirock,Rock,,https://www.pokewiki.de/Regirock,['Rock'],Regirock,Gestein,,['Gestein'],Regirock,レジロック(Regirock),레지락(Rejirak),雷吉洛克 / 雷吉洛克(Léijíluòkè)
377,378,Regice,Ice,,https://www.pokewiki.de/Regice,['Ice'],Regice,Eis,,['Eis'],Regice,レジアイス(Regice),레지아이스(Rejiaiseu),雷吉艾斯 / 雷吉艾斯(Léijí'àisī)
378,379,Registeel,Steel,,https://www.pokewiki.de/Registeel,['Steel'],Registeel,Stahl,,['Stahl'],Registeel,レジスチル(Registeel),레지스틸(Rejiseutil),雷吉斯奇魯 / 雷吉斯奇鲁(Léijísījīlǔ)
379,380,Latias,Dragon,Psychic,https://www.pokewiki.de/Latias,"['Dragon', 'Psychic']",Latias,Drache,Psycho,"['Drache', 'Psycho']",Latias,ラティアス(Latias),라티아스(Ratiaseu),拉帝亞斯 / 拉帝亚斯(Lādìyàsī)
380,381,Latios,Dragon,Psychic,https://www.pokewiki.de/Latios,"['Dragon', 'Psychic']",Latios,Drache,Psycho,"['Drache', 'Psycho']",Latios,ラティオス(Latios),라티오스(Ratioseu),拉帝歐斯 / 拉帝欧斯(Lādì'ōusī)
381,382,Kyogre,Water,,https://www.pokewiki.de/Kyogre,['Water'],Kyogre,Wasser,,['Wasser'],Kyogre,カイオーガ(Kyogre),가이오가(Gaioga),蓋歐卡 / 盖欧卡(Gài'ōukǎ)
382,383,Groudon,Ground,,https://www.pokewiki.de/Groudon,['Ground'],Groudon,Boden,,['Boden'],Groudon,グラードン(Groudon),그란돈(Geurandon),固拉多 / 固拉多(Gùlāduō)
383,384,Rayquaza,Dragon,Flying,https://www.pokewiki.de/Rayquaza,"['Dragon', 'Flying']",Rayquaza,Drache,Flug,"['Drache', 'Flug']",Rayquaza,レックウザ(Rayquaza),레쿠쟈(Rekujya),烈空坐 / 烈空坐(Lièkōngzuò)
384,385,Jirachi,Steel,Psychic,https://www.pokewiki.de/Jirachi,"['Steel', 'Psychic']",Jirachi,Stahl,Psycho,"['Stahl', 'Psycho']",Jirachi,ジラーチ(Jirachi),지라치(Jirachi),基拉祈 / 基拉祈(Jīlāqí)
385,386,Deoxys,Psychic,,https://www.pokewiki.de/Deoxys,['Psychic'],Deoxys,Psycho,,['Psycho'],Deoxys,デオキシス(Deoxys),테오키스(Te-okiseu),代歐奇希斯 / 代欧奇希斯(Dài'ōuqíxīsī)
386,387,Turtwig,Grass,,https://www.pokewiki.de/Chelast,['Grass'],Chelast,Pflanze,,['Pflanze'],Tortipouss,ナエトル(Naetle),모부기(Mobugi),草苗龜 / 草苗龟(Cǎomiáoguī)
387,388,Grotle,Grass,,https://www.pokewiki.de/Chelcarain,['Grass'],Chelcarain,Pflanze,,['Pflanze'],Boskara,ハヤシガメ(Hayashigame),수풀부기(Supulbugi),樹林龜 / 树林龟(Shùlínguī)
388,389,Torterra,Grass,Ground,https://www.pokewiki.de/Chelterrar,"['Grass', 'Ground']",Chelterrar,Pflanze,Boden,"['Pflanze', 'Boden']",Torterra,ドダイトス(Dodaitose),토대부기(Todaebugi),土台龜 / 土台龟(Tǔtáiguī)
389,390,Chimchar,Fire,,https://www.pokewiki.de/Panflam,['Fire'],Panflam,Feuer,,['Feuer'],Ouisticram,ヒコザル(Hikozaru),불꽃숭이(Bulkkotsung-i),小火焰猴 / 小火焰猴(Xiǎohuǒyànhóu)
390,391,Monferno,Fire,Fight,https://www.pokewiki.de/Panpyro,"['Fire', 'Fight']",Panpyro,Feuer,Kampf,"['Feuer', 'Kampf']",Chimpenfeu,モウカザル(Moukazaru),파이숭이(Paisung-i),猛火猴 / 猛火猴(Měnghuǒhóu)
391,392,Infernape,Fire,Fight,https://www.pokewiki.de/Panferno,"['Fire', 'Fight']",Panferno,Feuer,Kampf,"['Feuer', 'Kampf']",Simiabraz,ゴウカザル(Goukazaru),초염몽(Choyeommong),烈焰猴 / 烈焰猴(Lièyànhóu)
392,393,Piplup,Water,,https://www.pokewiki.de/Plinfa,['Water'],Plinfa,Wasser,,['Wasser'],Tiplouf,ポッチャマ(Pochama),팽도리(Paengdori),波加曼 / 波加曼(Bōjiāmàn)
393,394,Prinplup,Water,,https://www.pokewiki.de/Pliprin,['Water'],Pliprin,Wasser,,['Wasser'],Prinplouf,ポッタイシ(Pottaishi),팽태자(Paengtaeja),波皇子 / 波皇子(Bōhuángzǐ)
394,395,Empoleon,Water,Steel,https://www.pokewiki.de/Impoleon,"['Water', 'Steel']",Impoleon,Wasser,Stahl,"['Wasser', 'Stahl']",Pingoléon,エンペルト(Emperte),엠페르트(Empereuteu),帝王拿波 / 帝王拿波(Dìwángnábō)
395,396,Starly,Normal,Flying,https://www.pokewiki.de/Staralili,"['Normal', 'Flying']",Staralili,Normal,Flug,"['Normal', 'Flug']",Étourmi,ムックル(Mukkuru),찌르꼬(Jjireukko),姆克兒 / 姆克儿(Mǔkè'ér)
396,397,Staravia,Normal,Flying,https://www.pokewiki.de/Staravia,"['Normal', 'Flying']",Staravia,Normal,Flug,"['Normal', 'Flug']",Étourvol,ムクバード(Mukubird),찌르버드(Jjireubeodeu),姆克鳥 / 姆克鸟(Mǔkèniǎo)
397,398,Staraptor,Normal,Flying,https://www.pokewiki.de/Staraptor,"['Normal', 'Flying']",Staraptor,Normal,Flug,"['Normal', 'Flug']",Étouraptor,ムクホーク(Mukuhawk),찌르호크(Jjireuhokeu),姆克鷹 / 姆克鹰(Mǔkèyīng)
398,399,Bidoof,Normal,,https://www.pokewiki.de/Bidiza,['Normal'],Bidiza,Normal,,['Normal'],Keunotor,ビッパ(Bippa),비버니(Bibeoni),大牙狸 / 大牙狸(Dàyálí)
399,400,Bibarel,Normal,Water,https://www.pokewiki.de/Bidifas,"['Normal', 'Water']",Bidifas,Normal,Wasser,"['Normal', 'Wasser']",Castorno,ビーダル(Beadaru),비버통(Bibeotong),大尾狸 / 大尾狸(Dàwěilí)
400,401,Kricketot,Bug,,https://www.pokewiki.de/Zirpurze,['Bug'],Zirpurze,Käfer,,['Käfer'],Crikzik,コロボーシ(Korobohshi),귀뚤뚜기(Gwittulttugi),圓法師 / 圆法师(Yuánfǎshī)
401,402,Kricketune,Bug,,https://www.pokewiki.de/Zirpeise,['Bug'],Zirpeise,Käfer,,['Käfer'],Mélokrik,コロトック(Korotock),귀뚤톡크(Gwittultokkeu),音箱蟀 / 音箱蟀(Yīnxiāngshuài)
402,403,Shinx,Electric,,https://www.pokewiki.de/Sheinux,['Electric'],Sheinux,Elektro,,['Elektro'],Lixy,コリンク(Kolink),꼬링크(Kkoringkeu),小貓怪 / 小猫怪(Xiǎomāoguài)
403,404,Luxio,Electric,,https://www.pokewiki.de/Luxio,['Electric'],Luxio,Elektro,,['Elektro'],Luxio,ルクシオ(Luxio),럭시오(Reoksio),勒克貓 / 勒克猫(Lèkèmāo)
404,405,Luxray,Electric,,https://www.pokewiki.de/Luxtra,['Electric'],Luxtra,Elektro,,['Elektro'],Luxray,レントラー(Rentorar),렌트라(Renteura),倫琴貓 / 伦琴猫(Lúnqínmāo)
405,406,Budew,Grass,Poison,https://www.pokewiki.de/Knospi,"['Grass', 'Poison']",Knospi,Pflanze,Gift,"['Pflanze', 'Gift']",Rozbouton,スボミー(Subomie),꼬몽울(Kkomong-ul),含羞苞 / 含羞苞(Hánxiūbāo)
406,407,Roserade,Grass,Poison,https://www.pokewiki.de/Roserade,"['Grass', 'Poison']",Roserade,Pflanze,Gift,"['Pflanze', 'Gift']",Roserade,ロズレイド(Roserade),로즈레이드(Rojeureideu),羅絲雷朵 / 罗丝雷朵(Luósīléiduǒ)
407,408,Cranidos,Rock,,https://www.pokewiki.de/Koknodon,['Rock'],Koknodon,Gestein,,['Gestein'],Kranidos,ズガイドス(Zugaidos),두개도스(Dugaedoseu),頭蓋龍 / 头盖龙(Tóugàilóng)
408,409,Rampardos,Rock,,https://www.pokewiki.de/Rameidon,['Rock'],Rameidon,Gestein,,['Gestein'],Charkos,ラムパルド(Rampald),램펄드(Raempeoldeu),戰槌龍 / 战槌龙(Zhànchuílóng)
409,410,Shieldon,Rock,Steel,https://www.pokewiki.de/Schilterus,"['Rock', 'Steel']",Schilterus,Gestein,Stahl,"['Gestein', 'Stahl']",Dinoclier,タテトプス(Tatetops),방패톱스(Bangpaetopseu),盾甲龍 / 盾甲龙(Dùnjiǎlóng)
410,411,Bastiodon,Rock,Steel,https://www.pokewiki.de/Bollterus,"['Rock', 'Steel']",Bollterus,Gestein,Stahl,"['Gestein', 'Stahl']",Bastiodon,トリデプス(Torideps),바리톱스(Baritopseu),護城龍 / 护城龙(Hùchénglóng)
411,412,Burmy,Bug,,https://www.pokewiki.de/Burmy,['Bug'],Burmy,Käfer,,['Käfer'],Cheniti,ミノムッチ(Minomucchi),도롱충이(Dorongchung-i),結草兒 / 结草儿(Jiécǎo'ér)
412,413,Wormadam,Bug,Grass,https://www.pokewiki.de/Burmadame,"['Bug', 'Grass']",Burmadame,Käfer,Pflanze,"['Käfer', 'Pflanze']",Cheniselle,ミノマダム(Minomadam),도롱마담(Dorongmadam),結草貴婦 / 结草贵妇(Jiécǎoguìfù)
413,414,Mothim,Bug,Flying,https://www.pokewiki.de/Moterpel,"['Bug', 'Flying']",Moterpel,Käfer,Flug,"['Käfer', 'Flug']",Papilord,ガーメイル(Gamale),나메일(Nameil),紳士蛾 / 绅士蛾(Shēnshì'é)
414,415,Combee,Bug,Flying,https://www.pokewiki.de/Wadribie,"['Bug', 'Flying']",Wadribie,Käfer,Flug,"['Käfer', 'Flug']",Apitrini,ミツハニー(Mitsuhoney),세꿀버리(Sekkulbeori),三蜜蜂 / 三蜜蜂(Sānmìfēng)
415,416,Vespiquen,Bug,Flying,https://www.pokewiki.de/Honweisel,"['Bug', 'Flying']",Honweisel,Käfer,Flug,"['Käfer', 'Flug']",Apireine,ビークイン(Beequen),비퀸(Bikwin),蜂女王 / 蜂女王(Fēngnǚwáng)
416,417,Pachirisu,Electric,,https://www.pokewiki.de/Pachirisu,['Electric'],Pachirisu,Elektro,,['Elektro'],Pachirisu,パチリス(Pachirisu),파치리스(Pachiriseu),帕奇利茲 / 帕奇利兹(Pàqílìzī)
417,418,Buizel,Water,,https://www.pokewiki.de/Bamelin,['Water'],Bamelin,Wasser,,['Wasser'],Mustébouée,ブイゼル(Buoysel),브이젤(Beuijel),泳圈鼬 / 泳圈鼬(Yǒngquānyòu)
418,419,Floatzel,Water,,https://www.pokewiki.de/Bojelin,['Water'],Bojelin,Wasser,,['Wasser'],Mustéflott,フローゼル(Floazel),플로젤(Peullojel),浮潛鼬 / 浮潜鼬(Fúqiányòu)
419,420,Cherubi,Grass,,https://www.pokewiki.de/Kikugi,['Grass'],Kikugi,Pflanze,,['Pflanze'],Ceribou,チェリンボ(Cherinbo),체리버(Cheribeo),櫻花寶 / 樱花宝(Yīnghuābǎo)
420,421,Cherrim,Grass,,https://www.pokewiki.de/Kinoso,['Grass'],Kinoso,Pflanze,,['Pflanze'],Ceriflor,チェリム(Cherrim),체리꼬(Cherikko),櫻花兒 / 樱花儿(Yīnghuā'ér)
421,422,Shellos,Water,,https://www.pokewiki.de/Schalellos,['Water'],Schalellos,Wasser,,['Wasser'],Sancoki,カラナクシ(Karanakushi),깝질무(Kkapjilmu),無殼海兔 / 无壳海兔(Wúkéhǎitù)
422,423,Gastrodon,Water,Ground,https://www.pokewiki.de/Gastrodon,"['Water', 'Ground']",Gastrodon,Wasser,Boden,"['Wasser', 'Boden']",Tritosor,トリトドン(Tritodon),트리토돈(Teuritodon),海兔獸 / 海兔兽(Hǎitùshòu)
423,424,Ambipom,Normal,,https://www.pokewiki.de/Ambidiffel,['Normal'],Ambidiffel,Normal,,['Normal'],Capidextre,エテボース(Eteboth),겟핸보숭(Gethaenbosung),雙尾怪手 / 双尾怪手(Shuāngwěiguàishǒu)
424,425,Drifloon,Ghost,Flying,https://www.pokewiki.de/Driftlon,"['Ghost', 'Flying']",Driftlon,Geist,Flug,"['Geist', 'Flug']",Baudrive,フワンテ(Fuwante),흔들풍손(Heundeulpungson),飄飄球 / 飘飘球(Piāopiāoqiú)
425,426,Drifblim,Ghost,Flying,https://www.pokewiki.de/Drifzepeli,"['Ghost', 'Flying']",Drifzepeli,Geist,Flug,"['Geist', 'Flug']",Grodrive,フワライド(Fuwaride),둥실라이드(Dungsillaideu),隨風球 / 随风球(Suífēngqiú)
426,427,Buneary,Normal,,https://www.pokewiki.de/Haspiror,['Normal'],Haspiror,Normal,,['Normal'],Laporeille,ミミロル(Mimirol),이어롤(Ieorol),捲捲耳 / 卷卷耳(Juǎnjuǎn'ěr)
427,428,Lopunny,Normal,,https://www.pokewiki.de/Schlapor,['Normal'],Schlapor,Normal,,['Normal'],Lockpin,ミミロップ(Mimilop),이어롭(Ieorop),長耳兔 / 长耳兔(Cháng'ěrtù)
428,429,Mismagius,Ghost,,https://www.pokewiki.de/Traunmagil,['Ghost'],Traunmagil,Geist,,['Geist'],Magirêve,ムウマージ(Mumargi),무우마직(Muumajik),夢妖魔 / 梦妖魔(Mèngyāomó)
429,430,Honchkrow,Dark,Flying,https://www.pokewiki.de/Kramshef,"['Dark', 'Flying']",Kramshef,Unlicht,Flug,"['Unlicht', 'Flug']",Corboss,ドンカラス(Dongkarasu),돈크로우(Donkeurou),烏鴉頭頭 / 乌鸦头头(Wūyātóutóu)
430,431,Glameow,Normal,,https://www.pokewiki.de/Charmian,['Normal'],Charmian,Normal,,['Normal'],Chaglam,ニャルマー(Nyarmar),나옹마(Naongma),魅力喵 / 魅力喵(Mèilìmiāo)
431,432,Purugly,Normal,,https://www.pokewiki.de/Shnurgarst,['Normal'],Shnurgarst,Normal,,['Normal'],Chaffreux,ブニャット(Bunyatto),몬냥이(Monnyang-i),東施喵 / 东施喵(Dōngshīmiāo)
432,433,Chingling,Psychic,,https://www.pokewiki.de/Klingplim,['Psychic'],Klingplim,Psycho,,['Psycho'],Korillon,リーシャン(Lisyan),랑딸랑(Rangttallang),鈴鐺響 / 铃铛响(Língdāngxiǎng)
433,434,Stunky,Poison,Dark,https://www.pokewiki.de/Skunkapuh,"['Poison', 'Dark']",Skunkapuh,Gift,Unlicht,"['Gift', 'Unlicht']",Moufouette,スカンプー(Skunpuu),스컹뿡(Seukeongppung),臭鼬噗 / 臭鼬噗(Chòuyòupū)
434,435,Skuntank,Poison,Dark,https://www.pokewiki.de/Skuntank,"['Poison', 'Dark']",Skuntank,Gift,Unlicht,"['Gift', 'Unlicht']",Moufflair,スカタンク(Skutank),스컹탱크(Seukeongtaengkeu),坦克臭鼬 / 坦克臭鼬(Tǎnkèchòuyòu)
435,436,Bronzor,Steel,Psychic,https://www.pokewiki.de/Bronzel,"['Steel', 'Psychic']",Bronzel,Stahl,Psycho,"['Stahl', 'Psycho']",Archéomire,ドーミラー(Dohmirror),동미러(Dongmireo),銅鏡怪 / 铜镜怪(Tóngjìngguài)
436,437,Bronzong,Steel,Psychic,https://www.pokewiki.de/Bronzong,"['Steel', 'Psychic']",Bronzong,Stahl,Psycho,"['Stahl', 'Psycho']",Archéodong,ドータクン(Dohtakun),동탁군(Dongtakgun),青銅鐘 / 青铜钟(Qīngtóngzhōng)
437,438,Bonsly,Rock,,https://www.pokewiki.de/Mobai,['Rock'],Mobai,Gestein,,['Gestein'],Manzaï,ウソハチ(Usohachi),꼬지지(Kkojiji),盆才怪 / 盆才怪(Péncáiguài)
438,439,Mime Jr.,Psychic,Fairy,https://www.pokewiki.de/Pantimimi,"['Psychic', 'Fairy']",Pantimimi,Psycho,Fee,"['Psycho', 'Fee']",Mime Jr.,マネネ(Manene),흉내내(Hyungnaenae),魔尼尼 / 魔尼尼(Móníní)
439,440,Happiny,Normal,,https://www.pokewiki.de/Wonneira,['Normal'],Wonneira,Normal,,['Normal'],Ptiravi,ピンプク(Pinpuku),핑복(Pingbok),小福蛋 / 小福蛋(Xiǎofúdàn)
440,441,Chatot,Normal,Flying,https://www.pokewiki.de/Plaudagei,"['Normal', 'Flying']",Plaudagei,Normal,Flug,"['Normal', 'Flug']",Pijako,ペラップ(Perap),페라페(Perape),聒噪鳥 / 聒噪鸟(Guōzàoniǎo)
441,442,Spiritomb,Ghost,Dark,https://www.pokewiki.de/Kryppuk,"['Ghost', 'Dark']",Kryppuk,Geist,Unlicht,"['Geist', 'Unlicht']",Spiritomb,ミカルゲ(Mikaruge),화강돌(Hwagangdol),花岩怪 / 花岩怪(Huāyánguài)
442,443,Gible,Dragon,Ground,https://www.pokewiki.de/Kaumalat,"['Dragon', 'Ground']",Kaumalat,Drache,Boden,"['Drache', 'Boden']",Griknot,フカマル(Fukamaru),딥상어동(Dipsang-eodong),圓陸鯊 / 圆陆鲨(Yuánlùshā)
443,444,Gabite,Dragon,Ground,https://www.pokewiki.de/Knarksel,"['Dragon', 'Ground']",Knarksel,Drache,Boden,"['Drache', 'Boden']",Carmache,ガバイト(Gabite),한바이트(Hanbaiteu),尖牙陸鯊 / 尖牙陆鲨(Jiānyálùshā)
444,445,Garchomp,Dragon,Ground,https://www.pokewiki.de/Knakrack,"['Dragon', 'Ground']",Knakrack,Drache,Boden,"['Drache', 'Boden']",Carchacrok,ガブリアス(Gaburias),한카리아스(Hankariaseu),烈咬陸鯊 / 烈咬陆鲨(Lièyǎolùshā)
445,446,Munchlax,Normal,,https://www.pokewiki.de/Mampfaxo,['Normal'],Mampfaxo,Normal,,['Normal'],Goinfrex,ゴンベ(Gonbe),먹고자(Meokgoja),小卡比獸 / 小卡比兽(Xiǎokǎbǐshòu)
446,447,Riolu,Fight,,https://www.pokewiki.de/Riolu,['Fight'],Riolu,Kampf,,['Kampf'],Riolu,リオル(Riolu),리오르(Rioreu),利歐路 / 利欧路(Lì'ōulù)
447,448,Lucario,Fight,Steel,https://www.pokewiki.de/Lucario,"['Fight', 'Steel']",Lucario,Kampf,Stahl,"['Kampf', 'Stahl']",Lucario,ルカリオ(Lucario),루카리오(Rukario),路卡利歐 / 路卡利欧(Lùkǎlì'ōu)
448,449,Hippopotas,Ground,,https://www.pokewiki.de/Hippopotas,['Ground'],Hippopotas,Boden,,['Boden'],Hippopotas,ヒポポタス(Hippopotas),히포포타스(Hipopotaseu),沙河馬 / 沙河马(Shāhémǎ)
449,450,Hippowdon,Ground,,https://www.pokewiki.de/Hippoterus,['Ground'],Hippoterus,Boden,,['Boden'],Hippodocus,カバルドン(Kabaldon),하마돈(Hamadon),河馬獸 / 河马兽(Hémǎshòu)
450,451,Skorupi,Poison,Bug,https://www.pokewiki.de/Pionskora,"['Poison', 'Bug']",Pionskora,Gift,Käfer,"['Gift', 'Käfer']",Rapion,スコルピ(Scorupi),스콜피(Seukolpi),鉗尾蠍 / 钳尾蝎(Qiánwěixiē)
451,452,Drapion,Poison,Dark,https://www.pokewiki.de/Piondragi,"['Poison', 'Dark']",Piondragi,Gift,Unlicht,"['Gift', 'Unlicht']",Drascore,ドラピオン(Dorapion),드래피온(Deuraepion),龍王蠍 / 龙王蝎(Lóngwángxiē)
452,453,Croagunk,Poison,Fight,https://www.pokewiki.de/Glibunkel,"['Poison', 'Fight']",Glibunkel,Gift,Kampf,"['Gift', 'Kampf']",Cradopaud,グレッグル(Gureggru),삐딱구리(Ppittakguri),不良蛙 / 不良蛙(Bùliángwā)
453,454,Toxicroak,Poison,Fight,https://www.pokewiki.de/Toxiquak,"['Poison', 'Fight']",Toxiquak,Gift,Kampf,"['Gift', 'Kampf']",Coatox,ドクロッグ(Dokurog),독개굴(Dokgaegul),毒骷蛙 / 毒骷蛙(Dùkūwā)
454,455,Carnivine,Grass,,https://www.pokewiki.de/Venuflibis,['Grass'],Venuflibis,Pflanze,,['Pflanze'],Vortente,マスキッパ(Muskippa),무스틈니(Museuteumni),尖牙籠 / 尖牙笼(Jiānyálóng)
455,456,Finneon,Water,,https://www.pokewiki.de/Finneon,['Water'],Finneon,Wasser,,['Wasser'],Écayon,ケイコウオ(Keikouo),형광어(Hyeonggwang-eo),螢光魚 / 荧光鱼(Yíngguāngyú)
456,457,Lumineon,Water,,https://www.pokewiki.de/Lumineon,['Water'],Lumineon,Wasser,,['Wasser'],Luminéon,ネオラント(Neolant),네오라이트(Ne-oraiteu),霓虹魚 / 霓虹鱼(Níhóngyú)
457,458,Mantyke,Water,Flying,https://www.pokewiki.de/Mantirps,"['Water', 'Flying']",Mantirps,Wasser,Flug,"['Wasser', 'Flug']",Babimanta,タマンタ(Tamanta),타만타(Tamanta),小球飛魚 / 小球飞鱼(Xiǎoqiúfēiyú)
458,459,Snover,Grass,Ice,https://www.pokewiki.de/Shnebedeck,"['Grass', 'Ice']",Shnebedeck,Pflanze,Eis,"['Pflanze', 'Eis']",Blizzi,ユキカブリ(Yukikaburi),눈쓰개(Nunsseugae),雪笠怪 / 雪笠怪(Xuělìguài)
459,460,Abomasnow,Grass,Ice,https://www.pokewiki.de/Rexblisar,"['Grass', 'Ice']",Rexblisar,Pflanze,Eis,"['Pflanze', 'Eis']",Blizzaroi,ユキノオー(Yukinooh),눈설왕(Nunseolwang),暴雪王 / 暴雪王(Bàoxuěwáng)
