Weather,Temperature,Attendance
Sunny,2.7284302909145914,Present
Cloudy,24.43460018000369,Absent
Sunny,12.952407469677201,Absent
Sunny,25.324918454188136,Present
Snowy,24.588414824469808,Absent
Cloudy,26.06908861345643,Absent
Rainy,8.831214273568131,Absent
Cloudy,15.794709733836235,Present
Rainy,15.917763442063428,Absent
Cloudy,29.159150647721276,Absent
Snowy,20.197826744587488,Present
Sunny,10.340451067054628,Present
Rainy,19.968613341589364,Present
Sunny,8.907236471906568,Present
Sunny,31.99396986236689,Present
Sunny,10.830666367770009,Present
Snowy,16.749020777694714,Absent
Cloudy,13.445403128645587,Absent
Sunny,30.403012451730856,Present
Snowy,11.531585037151531,Present
Snowy,19.798899388566554,Present
Snowy,30.483228280743965,Absent
Cloudy,33.84784188965712,Absent
Rainy,22.87673442773068,Absent
Sunny,23.54245431252386,Present
Snowy,24.986133000202596,Absent
Rainy,17.56788554632135,Present
Rainy,18.627390211869056,Absent
Snowy,25.234652605699438,Absent
Cloudy,7.343958887088565,Present
Rainy,24.806742089670628,Present
Cloudy,50.03123295365933,Present
Cloudy,18.487278694590092,Absent
Rainy,12.756047516587557,Absent
Rainy,20.38789749173883,Absent
Rainy,18.80181386564006,Absent
Cloudy,28.208486026308798,Present
Cloudy,9.925028128564541,Absent
Rainy,13.322070829126545,Absent
Snowy,20.483032706616616,Present
Snowy,21.750379387371456,Absent
Cloudy,22.08315911997891,Present
Snowy,0.8094037450994698,Present
Rainy,29.76651079062217,Present
Cloudy,38.91318057577895,Absent
Snowy,24.273438515683495,Absent
Cloudy,6.714052802096397,Absent
Snowy,18.530656758279978,Absent
Snowy,6.437273777105164,Absent
Sunny,16.330371175452864,Present
Snowy,21.919582690535393,Absent
Sunny,33.8299246214861,Present
Rainy,9.351885840536946,Absent
Sunny,17.291496279870305,Present
Cloudy,47.610263400926996,Absent
Rainy,26.004489968531992,Absent
Sunny,33.1116560178326,Present
Rainy,29.766030967009534,Absent
Snowy,18.81339792853318,Present
Rainy,15.551099679342018,Absent
Snowy,9.021300943307441,Present
Cloudy,15.736496645266627,Present
Snowy,17.25975697827362,Absent
Snowy,18.931330341599182,Present
Snowy,30.883152620444825,Absent
Sunny,-9.813720102953187,Present
Cloudy,8.454039755775797,Absent
Rainy,19.651797263873995,Present
Snowy,22.65198612673626,Present
Rainy,15.966881909403106,Present
Rainy,11.589223202449343,Absent
Snowy,30.309700854433526,Absent
Sunny,24.036042771801462,Present
Cloudy,21.645698437604064,Absent
Snowy,15.009208210116487,Absent
Snowy,28.270534087506512,Absent
Cloudy,-11.262014778425169,Absent
Sunny,22.744820100366777,Present
Cloudy,28.1013307703968,Absent
Snowy,27.581609883470456,Present
Cloudy,12.818728010395041,Present
Rainy,6.191291397810637,Present
Rainy,14.923400046297765,Absent
Rainy,20.838778779422917,Absent
Sunny,11.146608365296814,Absent
Rainy,26.123282158263883,Present
Cloudy,18.37386208020304,Absent
Sunny,22.67746063272888,Present
Cloudy,5.873477802844915,Absent
Sunny,15.557589048916169,Present
Cloudy,7.374983836678943,Absent
Snowy,35.032956658821604,Present
Sunny,26.110239048058894,Present
Snowy,15.366085182000894,Present
Snowy,17.386561675637125,Absent
Snowy,38.70757505051742,Absent
Snowy,26.762051767091677,Present
Snowy,16.111891586832897,Absent
Snowy,9.593043880090146,Absent
Cloudy,-4.245372136115545,Absent
Rainy,24.552400012675218,Absent
Sunny,15.800882872805147,Present
Cloudy,40.08749477528038,Absent
Cloudy,26.38930723307947,Present
Cloudy,16.853344106355557,Absent
Cloudy,19.468493088984612,Absent
Rainy,18.918691371588693,Absent
Rainy,11.05763146165597,Absent
Sunny,17.279976658485637,Present
Sunny,31.744161580630895,Absent
Cloudy,14.847888984501685,Present
Sunny,4.947908923094362,Present
Snowy,6.02737519914464,Absent
Cloudy,19.488397175419493,Present
Sunny,19.5876066710071,Present
Sunny,17.645586350837984,Present
Snowy,7.243230620959819,Absent
Cloudy,21.774501901918498,Absent
Rainy,18.011513396354022,Absent
Cloudy,28.69819566863279,Absent
Rainy,24.15062341430174,Present
Sunny,8.132105842291438,Present
Rainy,7.333793363232282,Absent
Cloudy,35.865522075844396,Present
Sunny,20.610986744531527,Present
Rainy,18.229051921688306,Absent
Rainy,14.145679953009582,Absent
Cloudy,15.614652108501083,Absent
Sunny,20.175962080877795,Present
Sunny,33.31462493148391,Present
Rainy,35.84075496007364,Present
Rainy,16.763362388137306,Absent
Rainy,43.41121656314164,Absent
Snowy,13.864429897911968,Present
Sunny,29.249237208164455,Present
Rainy,17.76218540234303,Absent
Rainy,28.911208775592453,Absent
Sunny,21.451560387458485,Present
Snowy,22.448153041637685,Absent
Sunny,23.776126629015494,Present
Snowy,40.296990294590394,Present
Cloudy,26.32407654508836,Present
Sunny,23.589432153638604,Present
Sunny,24.49687574341015,Present
Cloudy,16.941543618031393,Absent
Sunny,31.09408535287217,Present
Cloudy,24.87280526441328,Present
Snowy,16.96149185747795,Present
Sunny,5.426827828772794,Present
Cloudy,10.794763277447677,Present
Rainy,26.826651457213842,Absent
Snowy,16.445270795913466,Present
Snowy,23.927389098902804,Absent
Rainy,16.189237374035528,Absent
Rainy,2.9361786186956067,Absent
Cloudy,18.397445370081286,Present
Rainy,3.8302937605913705,Present
Sunny,26.162632998818903,Present
Cloudy,44.06586589041261,Present
Snowy,23.15202413920491,Absent
Sunny,32.60789582110332,Present
Sunny,23.310032839592715,Present
Snowy,6.997789675896229,Absent
Sunny,25.52773550555223,Present
Snowy,12.354398355115421,Absent
Snowy,3.9692389215923747,Absent
Snowy,22.82604442119456,Absent
Snowy,21.884255970445537,Absent
Cloudy,8.947453892220542,Present
Sunny,19.743747889357948,Present
Rainy,5.382297497898325,Absent
Cloudy,43.06931174653565,Absent
Rainy,21.014108053866025,Absent
Cloudy,14.112195545515128,Present
Sunny,19.517710707688714,Present
Snowy,27.60492696169411,Absent
Rainy,27.12606159972792,Absent
Cloudy,8.711166947220088,Present
Sunny,23.887622974694892,Present
Sunny,17.824171546396535,Present
Cloudy,34.92403242407658,Absent
Snowy,18.796110773131147,Absent
Cloudy,15.991492610853845,Present
Cloudy,15.001134700968848,Present
Cloudy,10.907319048333973,Present
Snowy,5.651547269317959,Absent
Rainy,7.535937676570679,Absent
Cloudy,24.905832538363455,Present
Sunny,15.415122548311283,Present
Rainy,2.3755777446566846,Absent
Sunny,7.151243226117787,Present
Sunny,21.869234525327702,Present
Cloudy,36.68062350073039,Absent
Rainy,34.8573354110213,Absent
Cloudy,6.907179536529551,Absent
Sunny,15.998624100656528,Present
Cloudy,13.097384070068472,Present
Snowy,17.148157757840735,Absent
Snowy,25.61169799038208,Absent
Cloudy,17.7755151645404,Absent
Cloudy,21.025903280250557,Present
Cloudy,6.367529542447652,Absent
Cloudy,14.494968370500938,Absent
Cloudy,29.41857028550279,Absent
Snowy,24.167126511821955,Absent
Rainy,35.588051503008586,Present
Cloudy,15.375720114512802,Present
Rainy,16.479451559488414,Absent
Cloudy,26.923726434327868,Absent
Rainy,6.540408201583954,Present
Snowy,6.032218957103419,Absent
Sunny,7.476930675736204,Present
Rainy,31.92994935969743,Absent
Snowy,11.42153645658502,Absent
Rainy,22.45980409081173,Absent
Snowy,31.848936216596904,Absent
Sunny,3.3238286256268417,Present
Snowy,23.219023820642505,Present
Cloudy,21.42588441771739,Present
Cloudy,28.878026552667947,Present
Rainy,33.8439160867663,Absent
Cloudy,-0.6353063499871112,Absent
Cloudy,24.181311413349242,Present
Sunny,3.2199769596827146,Present
Cloudy,48.65601646335971,Absent
Cloudy,13.244850488463108,Absent
Rainy,7.8602535527379445,Absent
Cloudy,2.764564419206266,Present
Cloudy,19.884409591243173,Present
Snowy,7.165541428374718,Absent
Snowy,26.6091517054344,Absent
Rainy,18.84295953424584,Present
Rainy,23.00710713064602,Absent
Rainy,10.38132609885898,Absent
Cloudy,26.788420969065772,Present
Cloudy,24.106647893678563,Present
Cloudy,27.691630827124975,Present
Cloudy,1.396508039778272,Present
Cloudy,17.39731685144742,Present
Cloudy,13.445189857103887,Present
Snowy,28.151290764504182,Present
Rainy,8.955226435623526,Present
Rainy,19.74155521680967,Absent
Cloudy,13.15305260998407,Present
Sunny,27.430288435789965,Present
Snowy,20.927735264058093,Present
Rainy,1.891672105255747,Absent
Snowy,34.64235468396426,Present
Cloudy,41.09736963376724,Present
Snowy,25.11302493264927,Absent
Rainy,29.214703398827808,Absent
Snowy,12.038883733348609,Absent
Snowy,21.55784288111025,Present
Sunny,36.26490533191944,Present
Snowy,36.83974664253784,Absent
Rainy,18.982222742863787,Present
Rainy,19.729997327903394,Present
Rainy,14.439026061411264,Present
Rainy,16.650580202831822,Absent
Cloudy,24.30564469877088,Present
Sunny,16.85148300172707,Present
Cloudy,25.32333295236015,Present
Rainy,24.808635841212777,Absent
Snowy,26.366700660953477,Absent
Rainy,31.908731459201803,Absent
Rainy,32.18377361533942,Absent
Sunny,19.128229146172803,Present
Sunny,21.331706263187826,Present
Snowy,20.532641729023137,Absent
Cloudy,7.055204859017385,Absent
Rainy,13.729042755247313,Absent
Sunny,30.33208644823727,Present
Snowy,28.411585046634208,Absent
Rainy,8.811788743242895,Absent
Cloudy,29.106353684807658,Present
Cloudy,44.63494043533301,Present
Sunny,33.05476417423264,Present
Cloudy,14.921508962443207,Present
Snowy,26.401654568488155,Absent
Sunny,-0.9490268410052352,Present
Rainy,4.64099557339166,Present
Sunny,-1.329395688210763,Present
Snowy,7.7858106747784195,Absent
Snowy,19.489062659168074,Present
Cloudy,13.73046231100643,Absent
Rainy,29.085376770726842,Absent
Snowy,2.2986117079555513,Present
Cloudy,21.271123610160462,Absent
Rainy,22.02535781077088,Absent
Rainy,22.193867323885783,Absent
Snowy,18.580472450163022,Absent
Rainy,24.712587234214656,Absent
Rainy,8.783679833878908,Absent
Cloudy,22.348901045250823,Present
Sunny,22.660713421607152,Present
Rainy,21.22121308621009,Absent
Cloudy,19.660411517826894,Present
Cloudy,15.880876627676066,Absent
Cloudy,22.396079995466003,Present
Snowy,24.450393555637923,Present
Snowy,21.456137920968217,Present
Sunny,21.783765729832524,Present
Snowy,11.204372745909716,Absent
Cloudy,20.829178456276924,Present
Cloudy,22.220709288472058,Present
Sunny,17.401396217750506,Present
Cloudy,32.97092391701818,Absent
Snowy,3.4925432502990787,Absent
Cloudy,26.115097017710305,Absent
Sunny,16.74684929733348,Present
Sunny,21.11703106334111,Present
Sunny,27.479269406306614,Present
Rainy,24.571745952979292,Absent
Snowy,21.00761781963749,Absent
Sunny,34.38353627792884,Present
Rainy,5.998110499027289,Present
Snowy,0.45279607972941704,Absent
Rainy,12.411434458154812,Present
Snowy,21.194262288496525,Present
Snowy,27.364101348813065,Absent
Snowy,13.34128496558137,Absent
Sunny,19.47888880199323,Present
Snowy,21.420148410175674,Absent
Rainy,7.991761920435081,Absent
Cloudy,19.858712087171064,Present
Cloudy,21.72281778220612,Absent
Snowy,30.185024581224347,Absent
Sunny,23.625553041116177,Present
Snowy,17.80718905736311,Absent
Rainy,26.853411861916094,Absent
Cloudy,30.109657811863386,Present
Rainy,20.72038970213672,Absent
Rainy,14.682282668299461,Absent
Cloudy,17.39510852792175,Absent
Sunny,17.825693950668605,Present
Rainy,29.86092326461521,Absent
Cloudy,23.19974350009353,Absent
Sunny,19.606781014551736,Absent
Rainy,35.14220948676167,Present
Rainy,1.2658710179393324,Absent
Rainy,11.436941247170578,Present
Rainy,27.394200973710007,Present
Snowy,29.219983872025782,Absent
Sunny,11.109063056348667,Present
Rainy,14.533684792348122,Present
Cloudy,25.607649815974565,Absent
Snowy,28.172806350206038,Absent
Cloudy,17.653440750332198,Absent
Cloudy,34.355891706386785,Present
Sunny,14.531799227083935,Present
Cloudy,21.24763843543656,Present
Snowy,13.717247664313211,Absent
Rainy,17.48750127919087,Absent
Rainy,20.405594684888257,Absent
Cloudy,24.966886199951887,Present
Sunny,27.192644881964636,Present
Sunny,14.878192380696904,Present
Rainy,22.78683231593701,Present
Rainy,43.277154508574945,Absent
Cloudy,37.32464133004851,Present
Sunny,18.64494355732102,Present
Cloudy,29.40702936260471,Absent
Rainy,37.785062555438,Absent
Rainy,40.65150929692868,Absent
Cloudy,31.74988392060083,Absent
Sunny,20.64465393638898,Present
Rainy,23.3452309229599,Present
Rainy,17.240652819049163,Present
Sunny,10.961306142715582,Present
Rainy,20.737935436587275,Present
Sunny,37.14520408030023,Absent
Sunny,19.950535484487233,Present
Rainy,15.41919696872202,Absent
Cloudy,28.939317526314305,Absent
Rainy,4.390410790863408,Absent
Rainy,31.99760706868262,Present
Rainy,6.428883256594478,Absent
Snowy,22.147751773138346,Present
Rainy,26.04150317347392,Present
Cloudy,15.17297132919746,Present
Cloudy,24.26313066131453,Absent
Cloudy,23.580539446556607,Absent
Sunny,40.95600702160176,Present
Snowy,17.20657818282101,Absent
Snowy,3.7804090652427647,Absent
Cloudy,17.297010634664943,Absent
Snowy,30.02588090056956,Absent
Sunny,27.011757032901833,Present
Rainy,21.722511304738916,Absent
Cloudy,18.226149371604908,Present
Snowy,27.790995018805603,Absent
Cloudy,28.63600074140375,Absent
Cloudy,9.950989596857534,Absent
Cloudy,26.323234494074715,Absent
Cloudy,12.361801732444802,Absent
Rainy,23.079225349253893,Absent
Cloudy,16.71198590908093,Present
Snowy,23.946300776979754,Absent
Snowy,28.7848937974624,Absent
Sunny,18.693343331206705,Present
Sunny,50.949795118280846,Present
Snowy,5.8534228960064905,Present
Cloudy,23.33137323553438,Present
Snowy,31.519115558403968,Absent
Sunny,18.716392629890446,Present
Cloudy,13.058571928766717,Absent
Snowy,21.147115554494512,Absent
Rainy,19.72560761447193,Absent
Snowy,2.7061250146413656,Absent
Sunny,43.31277040381502,Present
Snowy,36.54254375341878,Absent
Cloudy,2.36770686524563,Present
Snowy,0.5844756189750768,Present
Sunny,8.092617269184657,Present
Snowy,19.951506460951375,Absent
Cloudy,24.222419015542222,Present
Snowy,20.34197659521314,Absent
Sunny,35.21315195851521,Present
Rainy,18.233945963632724,Absent
Snowy,22.24399645994496,Present
Snowy,27.282629391091483,Present
Sunny,21.159321993945987,Present
Sunny,5.845125095857618,Present
Snowy,23.165683109270653,Absent
Sunny,28.78322236582065,Present
Sunny,8.438971301202251,Present
Cloudy,25.572648899590803,Present
Snowy,35.004160032724315,Absent
Snowy,11.488370643577603,Absent
Rainy,14.06050671314512,Present
Rainy,8.063698489851618,Absent
Sunny,26.81980741443889,Present
Sunny,19.686652759527647,Present
Snowy,19.713529124992604,Absent
Rainy,28.888990282142743,Absent
Snowy,30.018741329673503,Absent
Snowy,18.574748183384692,Present
Snowy,22.55682351861035,Absent
Rainy,27.652250096873246,Present
Snowy,21.631320928352384,Present
Rainy,17.501365440574748,Present
Rainy,4.9914704463798,Absent
Sunny,-9.2733372473228,Present
Snowy,26.607399154750194,Absent
Rainy,21.327477887871677,Absent
Sunny,25.937239241766044,Present
Sunny,21.125463098786305,Present
Rainy,3.562463157311157,Absent
Cloudy,35.34148673807893,Present
Sunny,41.2857508087397,Present
Rainy,9.203842129537417,Absent
Sunny,17.1200204178789,Present
Cloudy,-2.9147180536509154,Present
Snowy,11.75548249534137,Present
Rainy,24.0661449678092,Absent
Snowy,26.14716868513817,Present
Sunny,14.806850994562971,Absent
Cloudy,12.674320546430561,Present
Cloudy,24.611653095704995,Absent
Sunny,15.731968780922642,Present
Rainy,8.156537682394733,Absent
Rainy,18.902864365619187,Absent
Sunny,8.337139208174415,Present
Cloudy,33.32861991109037,Absent
Snowy,5.071750170503044,Present
Cloudy,17.617701595499405,Absent
Cloudy,7.288586589405178,Absent
Cloudy,9.303646723837911,Present
Sunny,26.97616434834893,Present
Snowy,23.925410340907792,Absent
Cloudy,32.43925823621445,Absent
Sunny,16.43276672694562,Present
Rainy,32.63094476106524,Absent
Rainy,20.982297674903045,Present
Cloudy,14.212970334840627,Absent
Cloudy,7.0434643548775355,Absent
Snowy,28.188961551959824,Present
Cloudy,24.646765805243863,Absent
Rainy,32.0623032123914,Absent
Sunny,19.244854982626336,Present
Sunny,22.23394050592289,Present
Snowy,20.219676212806164,Absent
Sunny,17.737624089883955,Absent
Snowy,28.005526428541284,Present
Cloudy,22.58334164100213,Absent
Sunny,20.134167905868598,Present
Snowy,10.433641922711702,Absent
Snowy,26.107801046488508,Absent
Cloudy,16.71712299132961,Absent
Rainy,14.673586307772126,Present
Sunny,23.580334224367334,Present
Cloudy,36.71416963692393,Present
Sunny,34.23073010960739,Present
Rainy,14.336515385302555,Absent
Sunny,12.741796789546061,Present
Snowy,25.634755202984245,Absent
Sunny,15.643679137729194,Present
Snowy,18.954474523068782,Absent
Rainy,-3.2127283250810557,Present
Snowy,17.859056342532863,Absent
Cloudy,25.434054256457873,Absent
Snowy,14.625458978336518,Absent
Snowy,16.197246646674557,Present
Cloudy,22.654729301058087,Absent
Snowy,18.54568260481863,Absent
Snowy,23.900747550744413,Absent
Cloudy,18.5707362593029,Present
Snowy,19.85881952626159,Absent
Snowy,14.587076707489283,Absent
Sunny,29.153400195339444,Present
Sunny,27.68111362254109,Present
Snowy,21.016348006106465,Absent
Cloudy,28.094421016746338,Present
Cloudy,20.004556434684506,Absent
Sunny,17.73282650268578,Present
Cloudy,32.817173263257004,Absent
Cloudy,19.265005967566697,Absent
Sunny,30.696345677110926,Present
Rainy,27.92015224245319,Absent
Sunny,23.397075800222407,Present
Cloudy,26.335131637215643,Absent
Snowy,16.873100957939428,Present
Cloudy,23.656824517547278,Absent
Snowy,23.227659730216917,Absent
Snowy,18.660259734156128,Absent
Snowy,23.025370529001115,Absent
Rainy,3.393385713709371,Absent
Rainy,21.812739492526106,Absent
Sunny,16.846496744365933,Present
Rainy,9.926335465489869,Present
Snowy,12.515761162688527,Present
Cloudy,2.833175733708803,Absent
Cloudy,18.427945553455487,Present
Snowy,28.618949755031117,Present
Cloudy,10.043912610681133,Absent
Cloudy,8.41783047723805,Present
Rainy,33.17629526623587,Absent
Snowy,3.766999378228821,Absent
Cloudy,21.79895254844539,Absent
Cloudy,26.85858901251046,Absent
Cloudy,20.602968569227208,Absent
Snowy,13.961197884047579,Absent
Snowy,30.489137614838253,Present
Sunny,-2.5716781765483105,Present
Sunny,19.415662266220806,Present
Cloudy,18.86113906821395,Present
Rainy,20.855550773785904,Present
Rainy,12.311255737397584,Present
Snowy,7.458672734654485,Absent
Snowy,5.097089850049299,Present
Sunny,21.2949538960685,Present
Sunny,20.926831594074947,Present
Snowy,14.811816272983329,Present
Rainy,12.152739752307514,Absent
Sunny,9.957071100361418,Present
Sunny,19.292504365625895,Present
Cloudy,4.630026894240144,Absent
Rainy,11.188472506307821,Present
Cloudy,10.958024294851116,Present
Sunny,27.040268478995234,Absent
Sunny,31.990602847294575,Present
Sunny,38.376708541838894,Present
