id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
4301,6039,149.7548556,51.91659234,0.9379845024,6180,87.68747693,0.5,333.475,0.6824146336,2.884527832,1
4302,6760,158.6077359,54.98434236,0.9379876288,6981,92.77445404,0.6096681097,360.339,0.6542353734,2.884598217,1
4303,6329,154.7838233,53.65851983,0.9379880863,6530,89.76821864,0.5665055496,348.927,0.6532445675,2.884608517,1
4304,6250,152.8512965,52.98815836,0.9379890952,6395,89.20620581,0.5986590038,342.328,0.6702009449,2.884631232,1
4305,6523,156.8182753,54.36334291,0.9379891593,6748,91.13364664,0.5119692332,352.79,0.6586045244,2.884632675,1
4306,7122,163.2354587,56.58791217,0.9379892521,7367,95.22611006,0.4746101559,377.588,0.6277337312,2.884634765,1
4307,6597,156.809663,54.35707181,0.9379969026,6785,91.64912044,0.5068766808,356.347,0.6528450781,2.884807031,1
4308,6562,156.9067121,54.38674741,0.9380062429,6698,91.40567757,0.4853550296,351.504,0.667398993,2.885017391,1
4309,7347,166.6706964,57.77051152,0.9380076,7562,96.71861731,0.8095867769,373.679,0.6611842804,2.885047959,1
4310,6141,117.5557041,69.28141823,0.8078780466,6421,88.42490624,0.6393545029,310.231,0.8018231223,1.696785474,0
4311,6554,157.0757066,54.44387548,0.9380096505,6696,91.3499424,0.4614193185,351.638,0.6660774004,2.885094149,1
4312,6754,158.4229652,54.90946319,0.9380128797,6923,92.73327281,0.4816716588,353.084,0.6807926281,2.885166892,1
4313,5798,147.7754888,51.21879818,0.9380134933,6007,85.91997952,0.7220423412,333.626,0.6545883896,2.885180716,1
4314,5945,149.0435479,51.65794151,0.9380143966,6092,87.00235108,0.5453127866,336.754,0.6587736155,2.885201066,1
4315,5425,142.6172516,49.43054925,0.9380145567,5577,83.11031543,0.5407156384,320.942,0.6618453123,2.885204672,1
4316,5453,143.3578088,49.68610008,0.9380174517,5657,83.32451763,0.8057033097,331.41,0.6238987913,2.885269896,1
4317,6403,155.2596937,53.80948698,0.9380214114,6553,90.291488,0.7904938272,344.352,0.6785598302,2.885359115,1
4318,5707,145.809709,50.53019103,0.9380319159,5853,85.24305298,0.6362318841,326.026,0.6747039695,2.88559584,1
4319,6651,121.9725619,71.82760508,0.8082180746,6970,92.02345468,0.7678365274,323.925,0.7965405268,1.698129317,0
4320,4813,133.9318558,46.41216119,0.938036807,4902,78.2821942,0.4766290355,297.401,0.6838185484,2.885706083,1
4321,6955,161.2222734,55.86764525,0.9380405149,7163,94.10303414,0.4947360933,365.669,0.6536280933,2.885789668,1
4322,5407,142.5142151,49.3844757,0.938041418,5574,82.972322,0.5224659387,320.289,0.6623418344,2.885810026,1
4323,5630,145.920192,50.56422497,0.9380426853,5816,84.66604182,0.623891844,328.83,0.6542977004,2.885838596,1
4324,5375,141.6153422,49.07093781,0.9380467853,5486,82.72643201,0.7789855072,314.563,0.6826106448,2.885931033,1
4325,6266,153.7870823,53.28839257,0.9380471652,6522,89.32031677,0.6329292929,352.127,0.6350407598,2.8859396,1
4326,5667,145.9627999,50.57511184,0.9380524984,5844,84.94379612,0.468385817,329.233,0.6569863674,2.886059855,1
4327,5816,146.9887007,50.92931764,0.9380556692,5964,86.05324626,0.782140936,327.771,0.6802886256,2.886131358,1
4328,6531,156.7351213,54.30549274,0.9380575765,6681,91.18951402,0.5226472471,349.474,0.6719853516,2.88617437,1
4329,6129,151.8238186,52.60259687,0.9380605702,6282,88.33846936,0.6036639417,340.971,0.6624675331,2.886241889,1
4330,5602,144.7493033,50.15132192,0.9380609743,5798,84.45524217,0.5320037987,331.363,0.6411282913,2.886251004,1
4331,5778,147.6286756,51.14864085,0.9380617194,5937,85.77166251,0.7039473684,329.831,0.6674280558,2.886267809,1
4332,5480,143.3890125,49.67920084,0.9380630887,5638,83.53054953,0.5057216685,324.433,0.6542449478,2.886298695,1
4333,6658,157.8593761,54.69229053,0.9380639718,6877,92.07186806,0.6537706206,360.628,0.6433314282,2.886318613,1
4334,5195,139.8990205,48.46862375,0.9380668343,5316,81.32944999,0.5701273047,315.623,0.6553271016,2.886383183,1
4335,5629,146.2485909,50.66662468,0.938071469,5805,84.6585223,0.4744205647,326.678,0.6628287485,2.886487738,1
4336,6330,153.922877,53.32514696,0.9380718798,6521,89.77531018,0.5488122074,347.406,0.6590812313,2.886497005,1
4337,5153,138.2443653,47.89191875,0.9380760308,5264,81.00002083,0.6498108449,307.195,0.6861857915,2.886590658,1
4338,6700,158.6770068,54.96848459,0.9380804593,6901,92.36181543,0.690579262,356.427,0.6627404469,2.886690582,1
4339,6087,150.6952793,52.20129321,0.9380858054,6223,88.03527196,0.5750590458,338.581,0.6672491037,2.886811226,1
4340,5680,112.4361652,66.18108767,0.808416901,5788,85.04117011,0.6221248631,291.784,0.8383690796,1.698916852,0
4341,5302,140.7159458,48.74330149,0.9380887468,5673,82.16274135,0.6311904762,396.837,0.4230827045,2.886877611,1
4342,6382,154.5048236,53.51912276,0.9380901262,6571,90.14330133,0.5519806262,352.451,0.645608396,2.886908746,1
4343,5855,148.7202037,51.51445869,0.9380924159,6019,86.34128523,0.5601798699,332.262,0.6664620331,2.886960427,1
4344,5082,138.390752,47.93581173,0.9380942278,5220,80.44006071,0.550595883,312.621,0.6534437807,2.887001326,1
4345,6297,153.2806867,53.09121013,0.9380994782,6509,89.54099292,0.7349439776,349.108,0.6492679352,2.887119851,1
4346,7003,161.9215498,56.08318314,0.9381015936,7165,94.42720229,0.743418259,363.2,0.6671174652,2.887167608,1
4347,6758,159.4358839,55.2183359,0.9381106513,6911,92.76072899,0.8173681664,356.072,0.6698111976,2.887372126,1
4348,6592,156.7144591,54.27538318,0.9381116553,6744,91.61438249,0.5498832165,351.665,0.669836439,2.887394799,1
4349,5934,150.5349016,52.13335413,0.938116179,6174,86.92182383,0.4732057416,344.993,0.6265227414,2.887496962,1
4350,5390,142.151474,49.22993724,0.9381163408,5571,82.84178382,0.5129913391,322.646,0.6506479392,2.887500615,1
4351,5630,145.5272168,50.39885751,0.9381167666,5765,84.66604182,0.5519607843,327.243,0.6606592623,2.887510234,1
4352,6590,156.9754775,54.36314605,0.9381178555,6770,91.60048362,0.527368758,352.054,0.668154215,2.887534826,1
4353,6259,152.6585952,52.8667428,0.938121234,6412,89.27041117,0.509358724,345.572,0.6586242584,2.887611136,1
4354,5183,139.5960094,48.34208962,0.9381238468,5319,81.23546369,0.478578024,313.212,0.6639177618,2.887670155,1
4355,6650,157.6353342,54.58487463,0.9381337568,6763,92.01653641,0.8250620347,351.002,0.6782851785,2.887894042,1
4356,5828,147.6923116,51.14185008,0.9381338152,5976,86.14197622,0.4826501035,330.746,0.6694840057,2.887895361,1
4357,6006,149.9271043,51.91519217,0.9381350612,6189,87.44756546,0.4831858407,342.969,0.641631176,2.887923517,1
4358,5716,145.9766189,50.54666948,0.9381365527,5882,85.31024111,0.7580901857,328.482,0.6657005742,2.887957217,1
4359,6688,157.5551481,54.55586111,0.9381366786,6837,92.27906629,0.4851298419,353.102,0.6740712022,2.887960064,1
4360,6725,159.0193445,55.05960557,0.9381442353,6922,92.53397181,0.7698031136,356.65,0.6643817527,2.888130833,1
4361,6389,155.9191766,53.98434129,0.9381486086,6630,90.19272394,0.6256365061,349.15,0.658595349,2.888229677,1
4362,6294,152.9953205,52.96932472,0.9381550769,6458,89.51966094,0.5204663855,345.596,0.6622152658,2.888375892,1
4363,6198,152.1402329,52.67171764,0.9381588672,6338,88.83433288,0.4806141439,340.604,0.6713700263,2.888461582,1
4364,8279,136.8340672,80.01822886,0.8111898092,8597,102.6701037,0.7380103405,359.917,0.8031247803,1.71003619,0
4365,6019,150.3158092,52.03914055,0.9381612053,6218,87.54215453,0.6998023486,334.892,0.6744110247,2.888514445,1
4366,6183,151.9801764,52.61473703,0.938162675,6306,88.7267722,0.8355405405,341.053,0.6679829269,2.888547677,1
4367,6184,152.8100817,52.90201198,0.9381627569,6323,88.73394697,0.5882800609,341.848,0.6649871576,2.888549527,1
4368,5309,141.2887668,48.91029457,0.9381708567,5451,82.21696141,0.5285742732,313.077,0.6806443787,2.88873269,1
4369,7200,164.6538465,56.99786131,0.938172611,7446,95.7461473,0.5195929855,378.561,0.6313506328,2.888772364,1
4370,5739,147.3636671,51.01184944,0.9381743845,5928,85.48170417,0.5696843359,331.295,0.6570770912,2.888812476,1
4371,7199,164.1464845,56.82097237,0.9381754355,7394,95.73949803,0.5428700701,371.538,0.6553534042,2.888836246,1
4372,6697,158.6850192,54.93027534,0.9381757967,6870,92.3411351,0.6436947328,359.802,0.6500743296,2.888844417,1
4373,6670,158.5940108,54.8985945,0.9381762095,6861,92.15480326,0.7293603062,356.774,0.6584901802,2.888853754,1
4374,6808,159.7693171,55.30217245,0.9381837466,7007,93.10324817,0.5711409396,360.621,0.6578507655,2.889024247,1
4375,5658,145.7131943,50.43640621,0.938184793,5800,84.87631792,0.8301056338,322.106,0.685291236,2.889047917,1
4376,6394,154.3423325,53.42320861,0.9381848946,6533,90.22800923,0.5168539326,344.248,0.6780155345,2.889050218,1
4377,6477,156.0262965,54.00507622,0.938187284,6699,90.81174225,0.4909793814,354.679,0.6470127075,2.889104273,1
4378,6852,160.7529367,55.6392637,0.9381914958,7065,93.40362606,0.7397171543,366.252,0.6418997528,2.889199569,1
4379,7110,162.9771305,56.40803176,0.9381939007,7333,95.14585205,0.624341412,370.628,0.650433667,2.889253985,1
4380,6419,155.0851337,53.67511599,0.9381972687,6581,90.40422909,0.6483838384,346.71,0.6710339662,2.889330201,1
4381,4689,132.3327583,45.79934204,0.9382004874,4817,77.26720019,0.5729472141,299.927,0.6550266499,2.889403043,1
4382,6344,153.9124285,53.26620614,0.9382045438,6525,89.87453294,0.6594594595,351.49,0.6452783452,2.889494852,1
4383,6457,155.7383138,53.8971885,0.9382067285,6668,90.67142736,0.6742898914,350.936,0.6588473556,2.8895443,1
4384,6355,154.0610824,53.3159757,0.9382085586,6484,89.9524169,0.4896748343,344.203,0.6740562136,2.889585727,1
4385,7369,166.1318131,57.49305302,0.9382091024,7606,96.86331713,0.7022107871,383.951,0.6281549905,2.889598037,1
4386,5713,112.1976046,65.59798516,0.8112749983,5837,85.28785095,0.6830463893,289.249,0.8580850899,1.710381872,0
4387,4702,134.0469867,46.3884277,0.9382120327,4874,77.37423563,0.4902001668,299.319,0.6595138459,2.88966437,1
4388,6065,150.6211963,52.12407846,0.9382121207,6257,87.87603677,0.728791156,340.491,0.6573995392,2.889666364,1
4389,6459,155.6901729,53.87783532,0.9382131081,6707,90.68546862,0.5606770833,354.906,0.6443895153,2.889688718,1
4390,5286,141.5187577,48.97359393,0.938213393,5450,82.03867523,0.6315412186,316.673,0.6623918039,2.889695167,1
4391,6039,150.9849246,52.24941351,0.9382134327,6228,87.68747693,0.4915750916,340.345,0.6551430588,2.889696065,1
4392,5519,143.7898985,49.75850345,0.9382160486,5727,83.82725719,0.6556189119,321.966,0.6690371502,2.889755289,1
4393,5991,150.447665,52.06211025,0.9382168177,6172,87.33829694,0.7637684855,340.648,0.6487800647,2.889772701,1
4394,5155,139.1600791,48.1522381,0.9382269574,5248,81.01573831,0.4964368259,306.074,0.6914896039,2.890002304,1
4395,5715,145.9094754,50.48630808,0.9382303935,5807,85.30277837,0.4903474903,325.974,0.67586534,2.890080122,1
4396,6688,158.218817,54.74280616,0.9382366205,6843,92.27906629,0.7165970213,355.153,0.6663081929,2.890221165,1
4397,5367,142.4011875,49.26725463,0.9382437215,5518,82.66484523,0.4861413043,320.58,0.6562489328,2.890382031,1
4398,5768,147.1936363,50.92460859,0.9382455093,5900,85.69740774,0.8011111111,329.599,0.6672112262,2.890422535,1
4399,5695,146.6241822,50.72593156,0.9382496913,5875,85.15338635,0.6890502117,335.058,0.6374756623,2.890517291,1
4400,6073,150.6892732,52.13219244,0.9382499194,6266,87.93397384,0.4830191681,346.871,0.6342743668,2.890522461,1
4401,5177,139.2666996,48.1789469,0.9382539235,5279,81.18842974,0.4790413621,307.516,0.6879432204,2.890613195,1
4402,5212,139.8308649,48.37329545,0.9382560934,5353,81.46241162,0.5850920521,312.761,0.6695593591,2.89066237,1
4403,6162,151.8391473,52.52622921,0.9382590781,6309,88.57596782,0.5611510791,339.681,0.6711027946,2.890730014,1
4404,5838,147.5939896,51.05504143,0.9382656878,5997,86.21584809,0.4865,334.118,0.657164672,2.890879832,1
4405,6360,154.6708758,53.50111676,0.9382702856,6531,89.98779642,0.5178309722,347.092,0.6634035205,2.890984061,1
4406,6389,155.3541657,53.73733743,0.9382705973,6579,90.19272394,0.4651958643,352.678,0.6454847906,2.890991126,1
4407,5563,144.7619009,50.07203809,0.938274194,5655,84.1607485,0.8277042107,322.238,0.6732330333,2.891072671,1
4408,5764,146.8123859,50.78065878,0.938275767,5935,85.66768782,0.6949602122,330.674,0.6624204608,2.891108337,1
4409,5050,138.5594016,47.9258828,0.9382762109,5273,80.18640596,0.7372262774,313.24,0.6467654494,2.891118401,1
4410,6472,155.5941302,53.81434451,0.9382848059,6620,90.77668386,0.5425888665,350.59,0.661682005,2.891313304,1
4411,6691,158.7463452,54.90444124,0.9382851302,6879,92.29976053,0.5251550114,353.659,0.6722510121,2.891320659,1
4412,5777,147.6846393,51.07856391,0.9382852443,5936,85.76423993,0.7705748966,329.491,0.6686904469,2.891323248,1
4413,5089,138.310717,47.83392483,0.9382920449,5241,80.49544113,0.5329912023,310.042,0.6652750793,2.891477492,1
4414,5729,147.2515364,50.91982945,0.9383076225,5858,85.40719731,0.8231321839,328.035,0.6690342003,2.891830903,1
4415,5352,142.0214768,49.11110516,0.9383080399,5522,82.54924617,0.7351648352,317.177,0.6685326075,2.891840375,1
4416,6051,151.2463713,52.30090792,0.9383084563,6200,87.77455488,0.7962889854,338.977,0.6617539669,2.891849824,1
4417,5468,143.400818,49.58655633,0.9383119611,5634,83.4390426,0.4859580519,321.153,0.6662149949,2.891929358,1
4418,5948,150.0148006,51.87349569,0.9383122291,6117,87.02430012,0.655643739,335.611,0.6636031673,2.89193544,1
4419,6746,159.0621382,54.99915419,0.9383187462,6932,92.67833603,0.4734035088,360.164,0.6535150581,2.892083352,1
4420,5542,143.8003338,49.72151418,0.9383201377,5665,84.00174734,0.6129174961,323.753,0.6644293106,2.892114936,1
4421,6228,152.455322,52.7140887,0.9383202369,6406,89.04906448,0.7599755949,339.986,0.6770744101,2.892117189,1
4422,6162,152.0364786,52.56743996,0.9383246633,6295,88.57596782,0.7559808612,335.8,0.6867049444,2.892217667,1
4423,5848,149.4619439,51.67569526,0.9383285717,6121,86.28965672,0.5348454363,339.268,0.6384566734,2.892306396,1
4424,5426,143.3079948,49.54715803,0.9383307343,5594,83.11797501,0.5513107092,320.701,0.6629625941,2.892355495,1
4425,6743,159.2897953,55.07254401,0.9383310702,6959,92.65772634,0.4795533746,358.773,0.6582994913,2.892363122,1
4426,5586,144.7527997,50.04620781,0.9383319448,5749,84.33454866,0.5177015755,324.887,0.6650374889,2.89238298,1
4427,4641,131.5645062,45.48564531,0.9383344621,4753,76.87070136,0.5044565217,294.107,0.6742340945,2.892440137,1
4428,6599,157.3459539,54.39895881,0.9383346419,6795,91.66301193,0.6155209402,354.592,0.6595232739,2.89244422,1
4429,7022,162.7873407,56.2791359,0.9383370516,7211,94.55521182,0.8080552359,365.549,0.6603580688,2.892498936,1
4430,6051,150.3647885,51.98325481,0.9383398295,6153,87.77455488,0.84582052,332.898,0.6861430125,2.892562019,1
4431,6581,157.1298922,54.32141636,0.93834131,6816,91.5379126,0.4948120301,355.065,0.6559730933,2.892595641,1
4432,5948,149.4170066,51.65409575,0.9383435215,6045,87.02430012,0.5123169681,332.754,0.6750473773,2.892645868,1
4433,6584,157.2811868,54.37038962,0.9383491121,6724,91.55877436,0.4927406077,353.968,0.6603461988,2.892772848,1
4434,6740,158.7570109,54.87775923,0.9383556249,6926,92.63711206,0.5349206349,361.193,0.6492188343,2.892920796,1
4435,5497,143.5004221,49.60393374,0.9383557763,5638,83.66001301,0.4980971366,319.537,0.6765397118,2.892924235,1
4436,5374,141.1319993,48.78336292,0.9383606723,5545,82.71873617,0.5289370079,325.598,0.6370068009,2.893035471,1
4437,6471,156.2437284,54.00406974,0.9383672234,6667,90.76967056,0.6408199643,352.855,0.6531135773,2.893184331,1
4438,5605,145.2842863,50.21332738,0.9383741234,5768,84.477853,0.5802277433,325.605,0.6643598071,2.893341147,1
4439,5820,147.7229729,51.05583917,0.938374996,5993,86.08283308,0.5469924812,330.154,0.6709647769,2.893360981,1
4440,6313,118.2742521,69.09778276,0.8115977768,6524,89.65467777,0.6423483923,305.571,0.8496134568,1.711693884,0
4441,5661,146.0182088,50.46639788,0.9383756083,5864,84.89881662,0.4883540373,343.232,0.6038477842,2.893374897,1
4442,5226,139.724788,48.29061559,0.9383773695,5402,81.57174671,0.563693237,313.49,0.6682391034,2.893414928,1
4443,6837,159.6267253,55.16729214,0.9383812439,6979,93.30133315,0.507798574,353.884,0.6860465566,2.893503001,1
4444,6559,156.7136549,54.15909184,0.9383846227,6738,91.38478087,0.5909009009,352.45,0.6635176275,2.893579814,1
4445,5558,144.2369672,49.84642342,0.9383867075,5679,84.12291834,0.4875438596,322.515,0.6714730242,2.893627211,1
4446,6570,156.7284974,54.16119699,0.9383917291,6886,91.46137878,0.5672105672,377.775,0.5785072488,2.893741389,1
4447,7256,164.6342594,56.89113611,0.9383963857,7453,96.11777222,0.5071288789,375.916,0.6452462903,2.893847279,1
4448,6340,155.4203851,53.7068023,0.9383972875,6590,89.84619476,0.4872051026,357.29,0.6241046231,2.893867787,1
4449,6863,161.263931,55.72428783,0.9384013981,7086,93.47856971,0.6230029049,362.614,0.6558956155,2.893961274,1
4450,5743,146.2804873,50.54566505,0.9384042599,5888,85.51148873,0.6036367458,328.4,0.669179123,2.894026365,1
4451,6078,151.3197819,52.28609332,0.9384063193,6199,87.97016513,0.6903680145,335.884,0.6770050789,2.894073209,1
4452,4979,136.5537397,47.18007282,0.9384167122,5126,79.62072402,0.6685016112,308.725,0.6564601863,2.894309643,1
4453,7031,162.4544829,56.12196373,0.9384324831,7247,94.61578747,0.6477796204,369.627,0.6466951249,2.894668542,1
4454,5781,147.2997786,50.88649634,0.938432689,5916,85.79392641,0.5656555773,330.336,0.6657344361,2.894673228,1
4455,7067,162.7753253,56.23146071,0.9384355183,7218,94.85770323,0.526131626,362.491,0.6758502811,2.894737631,1
4456,6125,151.9497426,52.49165986,0.9384356518,6267,88.30963827,0.4806183302,342.018,0.6579880874,2.894740669,1
4457,6484,155.8211086,53.82898841,0.9384357715,6676,90.86080127,0.576458037,351.64,0.6589558645,2.894743393,1
4458,6333,154.0128333,53.20372391,0.9384371793,6477,89.79658143,0.4891480652,341.688,0.6816475821,2.894775441,1
4459,5490,143.478096,49.56186857,0.9384439292,5633,83.6067288,0.6582733813,323.967,0.6573257717,2.894929109,1
4460,6460,155.3773573,53.67136297,0.9384460293,6619,90.69248844,0.6991341991,349.414,0.6649083367,2.894976925,1
4461,6647,157.2292714,54.31036023,0.9384476723,6811,91.99577846,0.7898989899,350.432,0.6801865317,2.895014334,1
4462,6259,153.1980641,52.91781795,0.938447857,6389,89.27041117,0.4822033898,343.938,0.6648971824,2.89501854,1
4463,6178,153.792609,53.1206807,0.9384538533,6401,88.69088965,0.7246920821,350.737,0.6310948005,2.895155088,1
4464,6085,150.9619577,52.14208954,0.9384559771,6210,88.02080794,0.7262203127,337.555,0.6710909095,2.895203454,1
4465,6408,155.3907209,53.67046117,0.9384590991,6581,90.32673471,0.7902330744,348.479,0.6631001764,2.89527456,1
4466,4528,130.8493354,45.1928355,0.9384626629,4689,75.92910284,0.6550925926,294.104,0.6578311275,2.895355734,1
4467,5929,149.3430437,51.58005382,0.9384630367,6115,86.88519587,0.4820325203,337.858,0.652713959,2.895364248,1
4468,5363,141.4507096,48.85379427,0.9384640973,5482,82.63403463,0.7716546763,318.74,0.6633527355,2.895388408,1
4469,6923,161.8753579,55.90751855,0.9384651784,7140,93.88630022,0.4804302568,365.01,0.6529721674,2.895413034,1
4470,5530,143.7621631,49.64876963,0.9384726653,5666,83.91075427,0.5103359173,321.853,0.6708414241,2.8955836,1
4471,6687,158.770996,54.83208959,0.9384727426,6856,92.27216718,0.5616024187,356.701,0.6604387298,2.895585362,1
4472,6327,154.4974897,53.35604051,0.9384731702,6590,89.75403389,0.6253830187,354.484,0.6327241677,2.895595104,1
4473,5705,146.4014789,50.55920968,0.9384753221,5821,85.2281151,0.4947103711,326.114,0.6741035683,2.895644133,1
