Company Name,Job Title,Salaries Reported,Location,Salary
S&P Global,Data Scientist,1,Hyderabad,"₹1,10,537/mo"
ValueLabs,Data Scientist,1,Hyderabad,"₹25,67,346/yr"
Kantar,Data Scientist,1,Hyderabad,"₹7,00,000/yr"
Uber,Data Scientist,1,Hyderabad,"₹18,32,570/yr"
Myntra,Data Scientist,1,Hyderabad,"₹13,94,897/yr"
ABCDEF,Data Scientist,1,Hyderabad,"₹50,00,000/yr"
Novartis,Data Scientist,1,Hyderabad,"₹26,548/mo"
Intellect Design Arena,Data Scientist,1,Hyderabad,"₹3,46,152/yr"
Government of India,Data Scientist,1,Hyderabad,"₹3,12,358/mo"
upGrad,Data Scientist,1,Hyderabad,"₹2,11,160/yr"
HSBC Software Development India,Data Scientist,1,Hyderabad,"₹10,18,095/yr"
Bharat Heavy Electricals,Data Scientist,1,Hyderabad,"₹16,68,775/yr"
Vodafone Idea,Data Scientist,1,Hyderabad,"₹8,94,447/yr"
Not Applicable,Data Scientist,1,Hyderabad,"₹18,32,570/yr"
Not Applicable,Data Scientist,1,Hyderabad,"₹1,60,859/mo"
Toppr.com,Data Scientist,1,Hyderabad,"₹18,57,397/yr"
CBRE,Data Scientist,1,Hyderabad,"₹7,33,769/yr"
Anonymous,Data Scientist,1,Hyderabad,"₹15,27,142/yr"
DBS Bank,Data Scientist,1,Hyderabad,"₹60,539/mo"
3i Infotech,Data Scientist,1,Hyderabad,"₹7,34,390/yr"
D. E. Shaw India,Data Scientist,1,Hyderabad,"₹1,71,568/mo"
Parexel,Data Scientist,1,Hyderabad,"₹19,99,352/yr"
Wipro Digital,Data Scientist,1,Hyderabad,"₹8,84,017/yr"
GlobalData,Data Scientist,1,Hyderabad,"₹8,42,588/yr"
Hexagon,Data Scientist,1,Hyderabad,"₹9,24,643/yr"
Ivy,Data Scientist,1,Hyderabad,"₹17,73,010/yr"
Defence Research & Development Organisation,Data Scientist,1,Hyderabad,"₹5,37,441/yr"
GS Lab,Data Scientist,1,Hyderabad,"₹56,465/mo"
Raja Software Labs,Data Scientist,1,Hyderabad,"₹2,06,332/yr"
Verzeo,Data Scientist,1,Hyderabad,"₹15,135/mo"
MathWorks,Data Scientist,1,Hyderabad,"₹6,05,385/yr"
ValueMomentum,Data Scientist,1,Hyderabad,"₹6,04,401/yr"
AGS Health,Data Scientist,1,Hyderabad,"₹4,13,352/yr"
Hitachi Consulting,Data Scientist,1,Hyderabad,"₹20,63,316/yr"
Karvy Group,Data Scientist,1,Hyderabad,"₹14,507/mo"
ACS Solutions,Data Scientist,1,Hyderabad,"₹8,28,777/yr"
Tata Consultancy Services,Data Scientist,1,Hyderabad,"₹12,08,801/yr"
Tiger Analytics,Data Scientist,1,Hyderabad,"₹9,30,041/yr"
Ericsson IT Solutions & Services,Data Scientist,1,Hyderabad,"₹9,00,000/yr"
Hitachi,Data Scientist,1,Hyderabad,"₹26,11,178/yr"
Cognizant,Data Scientist,1,Hyderabad,"₹18,00,000/yr"
SoCtronics,Data Scientist,1,Hyderabad,"₹37,271/mo"
Electronic Arts,Data Scientist,1,Hyderabad,"₹9,39,649/yr"
DuPont,Data Scientist,1,Hyderabad,"₹16,28,952/yr"
Micron Technology,Data Scientist,1,Hyderabad,"₹50,367/mo"
Don't Know,Data Scientist,1,Hyderabad,"₹25,122/mo"
ZF Group,Data Scientist,1,Hyderabad,"₹30,269/mo"
Merilytics,Data Scientist,1,Hyderabad,"₹8,89,188/yr"
College Board,Data Scientist,1,Hyderabad,"₹12,05,860/yr"
Indian School of Business,Data Scientist,1,Hyderabad,"₹49,768/mo"
GSPANN Technologies,Data Scientist,1,Hyderabad,"₹8,00,000/yr"
Gainsight,Data Scientist,1,Hyderabad,"₹20,00,000/yr"
Optum Global Solutions India,Data Scientist,1,Hyderabad,"₹16,28,949/yr"
Phenom,Data Scientist,1,Hyderabad,"₹23,71,168/yr"
Ameex,Data Scientist,1,Hyderabad,"₹4,29,953/yr"
XYZ Pvt LTD,Data Scientist,1,Hyderabad,"₹62,158/mo"
Evoke Technologies,Data Scientist,1,Hyderabad,"₹13,55,831/yr"
Molecular Connections,Data Scientist,1,Hyderabad,"₹45,220/mo"
Arcadis,Data Scientist,1,Hyderabad,"₹12,21,714/yr"
The Sparks Foundation,Data Scientist,1,Hyderabad,"₹3,52,567/yr"
Shree Cement,Data Scientist,1,Hyderabad,"₹3,05,428/yr"
Bharat Financial Inclusion,Data Scientist,1,Hyderabad,"₹13,09,535/yr"
Tech Data,Data Scientist,1,Hyderabad,"₹50,000/mo"
IVL Global,Data Scientist,1,Hyderabad,"₹7,27,471/yr"
Gramener,Data Scientist,1,Hyderabad,"₹8,28,777/yr"
Gramener,Data Scientist,1,Hyderabad,"₹10,749/mo"
Magnaquest,Data Scientist,1,Hyderabad,"₹2,87,667/yr"
MOURI Tech,Data Scientist,1,Hyderabad,"₹21,116/mo"
Anuj,Data Scientist,1,Hyderabad,"₹2,14,977/yr"
Jigsaw Academy,Data Scientist,1,Hyderabad,"₹5,03,667/yr"
Unifytech,Data Scientist,1,Hyderabad,"₹3,14,739/yr"
Kroll,Data Scientist,1,Hyderabad,"₹11,00,000/yr"
Industryarc,Data Scientist,1,Hyderabad,"₹10,94,666/yr"
Karvy Data Management Services (India),Data Scientist,1,Hyderabad,"₹8,59,906/yr"
Zen3 Info Solutions,Data Scientist,1,Hyderabad,"₹3,74,330/yr"
Techolution,Data Scientist,1,Hyderabad,"₹9,00,000/yr"
Techolution,Data Scientist,1,Hyderabad,"₹15,135/mo"
Qwerty Concepts,Data Scientist,1,Hyderabad,"₹50,81,882/yr"
Gi Group,Data Scientist,1,Hyderabad,"₹3,12,358/yr"
Object Technology Solutions India,Data Scientist,1,Hyderabad,"₹18,49,511/yr"
Tata Consultancy Services,Data Scientist,27,New Delhi,"₹6,24,717/yr"
IBM,Data Scientist,21,New Delhi,"₹9,16,284/yr"
Accenture,Data Scientist,18,New Delhi,"₹11,96,560/yr"
Ericsson-Worldwide,Data Scientist,16,New Delhi,"₹8,08,616/yr"
UnitedHealth Group,Data Scientist,16,New Delhi,"₹12,35,654/yr"
Delhivery,Data Scientist,15,New Delhi,"₹12,49,434/yr"
ZS Associates,Data Scientist,11,New Delhi,"₹12,94,964/yr"
EXL Service,Data Scientist,11,New Delhi,"₹12,42,238/yr"
Optum,Data Scientist,11,New Delhi,"₹12,76,202/yr"
dunnhumby,Data Scientist,11,New Delhi,"₹11,55,616/yr"
Nagarro,Data Scientist,10,New Delhi,"₹10,24,121/yr"
Optum Global Solutions,Data Scientist,10,New Delhi,"₹14,55,101/yr"
Valiance Solutions,Data Scientist,10,New Delhi,"₹8,85,863/yr"
OYO,Data Scientist,9,New Delhi,"₹14,51,573/yr"
Cognizant Technology Solutions,Data Scientist,8,New Delhi,"₹9,65,789/yr"
Amazon,Data Scientist,8,New Delhi,"₹20,63,316/yr"
Innovaccer,Data Scientist,8,New Delhi,"₹12,39,994/yr"
Fresher,Data Scientist,7,New Delhi,"₹50,244/mo"
VMock,Data Scientist,7,New Delhi,"₹15,07,325/yr"
HCL Technologies,Data Scientist,6,New Delhi,"₹6,90,381/yr"
Genpact,Data Scientist,6,New Delhi,"₹5,91,185/yr"
CARS24.com,Data Scientist,6,New Delhi,"₹10,80,483/yr"
Vidooly Media Tech,Data Scientist,6,New Delhi,"₹35,032/mo"
Algo8.ai,Data Scientist,6,New Delhi,"₹5,75,502/yr"
ParallelDots,Data Scientist,6,New Delhi,"₹8,48,028/yr"
Tech Mahindra,Data Scientist,5,New Delhi,"₹10,81,397/yr"
ABC,Data Scientist,5,New Delhi,"₹7,28,836/yr"
Bharti Airtel,Data Scientist,5,New Delhi,"₹16,28,952/yr"
Times Internet,Data Scientist,5,New Delhi,"₹18,49,285/yr"
R Systems,Data Scientist,5,New Delhi,"₹18,87,245/yr"
Lumiq (India),Data Scientist,5,New Delhi,"₹7,39,714/yr"
Algoscale,Data Scientist,5,New Delhi,"₹5,37,441/yr"
Deloitte,Data Scientist,4,New Delhi,"₹12,75,546/yr"
First Student,Data Scientist,4,New Delhi,"₹54,959/mo"
Publicis Sapient,Data Scientist,4,New Delhi,"₹13,64,961/yr"
Gartner,Data Scientist,4,New Delhi,"₹19,29,406/yr"
Sprinklr,Data Scientist,4,New Delhi,"₹18,04,941/yr"
Naukri.com,Data Scientist,4,New Delhi,"₹25,76,614/yr"
Great Learning,Data Scientist,4,New Delhi,"₹8,44,078/yr"
Guavus,Data Scientist,4,New Delhi,"₹15,31,036/yr"
Octro,Data Scientist,4,New Delhi,"₹11,67,179/yr"
Analytics Vidhya,Data Scientist,4,New Delhi,"₹7,96,172/yr"
Humonics,Data Scientist,4,New Delhi,"₹9,29,072/yr"
Tata Consultancy Services,Data Scientist,3,New Delhi,"₹40,359/mo"
Infosys,Data Scientist,3,New Delhi,"₹8,25,326/yr"
Accenture,Data Scientist,3,New Delhi,"₹33,879/mo"
Capgemini,Data Scientist,3,New Delhi,"₹10,00,000/yr"
Concentrix,Data Scientist,3,New Delhi,"₹5,19,997/yr"
Tata Consultancy Services (North America),Data Scientist,3,New Delhi,"₹7,12,666/yr"
Google,Data Scientist,3,New Delhi,"₹10,07,334/yr"
WNS,Data Scientist,3,New Delhi,"₹11,43,785/yr"
American Express,Data Scientist,3,New Delhi,"₹19,19,822/yr"
Paytm,Data Scientist,3,New Delhi,"₹18,00,000/yr"
Zomato,Data Scientist,3,New Delhi,"₹13,46,762/yr"
Fractal,Data Scientist,3,New Delhi,"₹14,63,014/yr"
Boston Consulting Group,Data Scientist,3,New Delhi,"₹25,04,513/yr"
Virtual Employee,Data Scientist,3,New Delhi,"₹9,77,371/yr"
LiquidHub,Data Scientist,3,New Delhi,"₹10,41,930/yr"
Optum Global Solutions India,Data Scientist,3,New Delhi,"₹10,74,883/yr"
Unified Healthcare Group,Data Scientist,3,New Delhi,"₹12,21,714/yr"
Decision Point,Data Scientist,3,New Delhi,"₹9,89,135/yr"
Elucidata (MA),Data Scientist,3,New Delhi,"₹10,30,450/yr"
Inshorts,Data Scientist,3,New Delhi,"₹20,32,753/yr"
EasyRewardz,Data Scientist,3,New Delhi,"₹10,04,884/yr"
Milkbasket,Data Scientist,3,New Delhi,"₹11,75,030/yr"
Exzeo,Data Scientist,3,New Delhi,"₹8,13,690/yr"
Blackcoffer,Data Scientist,3,New Delhi,"₹25,000/mo"
Tatras Data,Data Scientist,3,New Delhi,"₹8,21,904/yr"
Monsoon (India),Data Scientist,3,New Delhi,"₹9,67,041/yr"
Wipro,Data Scientist,2,New Delhi,"₹8,06,162/yr"
LTI,Data Scientist,2,New Delhi,"₹57,441/mo"
Microsoft,Data Scientist,2,New Delhi,"₹87,349/mo"
Wipro Technologies,Data Scientist,2,New Delhi,"₹50,92,618/yr"
Larsen & Toubro,Data Scientist,2,New Delhi,"₹62,616/mo"
Google,Data Scientist,2,New Delhi,"₹42,253/mo"
Google,Data Scientist,2,New Delhi,"₹2,98,664/yr"
DONE by NONE,Data Scientist,2,New Delhi,"₹87,863/mo"
DONE by NONE,Data Scientist,2,New Delhi,"₹40,662/mo"
OYO,Data Scientist,2,New Delhi,"₹56,282/mo"
Adobe,Data Scientist,2,New Delhi,"₹15,11,412/yr"
Coforge,Data Scientist,2,New Delhi,"₹16,00,000/yr"
S&P Global,Data Scientist,2,New Delhi,"₹9,88,792/yr"
Snapdeal,Data Scientist,2,New Delhi,"₹11,26,209/yr"
IHS Markit,Data Scientist,2,New Delhi,"₹10,22,383/yr"
Nielsen,Data Scientist,2,New Delhi,"₹82,889/mo"
McKinsey & Company,Data Scientist,2,New Delhi,"₹18,20,394/yr"
MakeMyTrip,Data Scientist,2,New Delhi,"₹14,31,111/yr"
PolicyBazaar,Data Scientist,2,New Delhi,"₹10,50,911/yr"
Mastercard,Data Scientist,2,New Delhi,"₹23,72,152/yr"
XYZ Tech,Data Scientist,2,New Delhi,"₹9,60,895/yr"
Amity University,Data Scientist,2,New Delhi,"₹10,59,305/yr"
MetLife,Data Scientist,2,New Delhi,"₹8,41,773/yr"
Incedo,Data Scientist,2,New Delhi,"₹9,00,640/yr"
Aptara,Data Scientist,2,New Delhi,"₹92,432/mo"
Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,"₹6,27,616/yr"
Xebia,Data Scientist,2,New Delhi,"₹16,34,470/yr"
Pitney Bowes,Data Scientist,2,New Delhi,"₹13,64,816/yr"
Housing.com,Data Scientist,2,New Delhi,"₹14,03,697/yr"
McKinsey Knowledge Center,Data Scientist,2,New Delhi,"₹18,81,607/yr"
CarDekho,Data Scientist,2,New Delhi,"₹13,52,722/yr"
Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,"₹8,68,995/yr"
OLX Group,Data Scientist,2,New Delhi,"₹15,68,839/yr"
1mg,Data Scientist,2,New Delhi,"₹9,91,426/yr"
Denave,Data Scientist,2,New Delhi,"₹99,573/mo"
RateGain,Data Scientist,2,New Delhi,"₹1,63,475/mo"
The Sparks Foundation,Data Scientist,2,New Delhi,"₹22,194/mo"
Decimal Technologies,Data Scientist,2,New Delhi,"₹10,31,408/yr"
Verisk Analytics,Data Scientist,2,New Delhi,"₹6,58,000/yr"
Birdeye,Data Scientist,2,New Delhi,"₹23,11,305/yr"
Tokopedia,Data Scientist,2,New Delhi,"₹1,27,510/mo"
Elucidata (MA),Data Scientist,2,New Delhi,"₹25,879/mo"
RxLogix Corporation,Data Scientist,2,New Delhi,"₹11,95,034/yr"
Atlan,Data Scientist,2,New Delhi,"₹17,362/mo"
Ganit,Data Scientist,2,New Delhi,"₹11,70,069/yr"
Analytics Vidhya,Data Scientist,2,New Delhi,"₹12,647/mo"
Loginworks,Data Scientist,2,New Delhi,"₹5,27,901/yr"
Innefu Labs Pvt,Data Scientist,2,New Delhi,"₹7,67,567/yr"
ABSAS Solutions,Data Scientist,2,New Delhi,"₹22,283/mo"
Ezappsolution,Data Scientist,2,New Delhi,"₹10,94,569/yr"
Netomi,Data Scientist,2,New Delhi,"₹15,56,582/yr"
Cargoflash Infotech,Data Scientist,2,New Delhi,"₹8,153/mo"
Blackcoffer,Data Scientist,2,New Delhi,"₹7,547/mo"
Cube26,Data Scientist,2,New Delhi,"₹10,28,546/yr"
AppyHigh Technology,Data Scientist,2,New Delhi,"₹8,74,317/yr"
Flip Robo,Data Scientist,2,New Delhi,"₹2,67,024/mo"
TurningCloud Solutions,Data Scientist,2,New Delhi,"₹4,24,014/yr"
Child Health Imprints,Data Scientist,2,New Delhi,"₹8,43,305/yr"
Blue Sky Analytics,Data Scientist,2,New Delhi,"₹37,621/mo"
FarmGuide,Data Scientist,2,New Delhi,"₹10,47,782/yr"
Kvantum,Data Scientist,2,New Delhi,"₹10,34,962/yr"
Precily,Data Scientist,2,New Delhi,"₹6,70,578/yr"
Innovative Business Solutions,Data Scientist,2,New Delhi,"₹8,21,904/yr"
Scry Analytics,Data Scientist,2,New Delhi,"₹1,10,790/mo"
Innowatts,Data Scientist,2,New Delhi,"₹70,540/mo"
SimplifyVMS,Data Scientist,2,New Delhi,"₹56,000/mo"
Akaike Technologies,Data Scientist,2,New Delhi,"₹9,04,395/yr"
Infosys,Data Scientist,1,New Delhi,"₹16,940/mo"
Capgemini,Data Scientist,1,New Delhi,"₹4,64,246/yr"
IBM,Data Scientist,1,New Delhi,"₹6,02,930/yr"
Tech Mahindra,Data Scientist,1,New Delhi,"₹51,669/mo"
ICICI Bank,Data Scientist,1,New Delhi,"₹17,892/mo"
DXC Technology,Data Scientist,1,New Delhi,"₹74,543/mo"
KPMG,Data Scientist,1,New Delhi,"₹8,05,867/yr"
Microsoft,Data Scientist,1,New Delhi,"₹12,21,714/yr"
J.P. Morgan,Data Scientist,1,New Delhi,"₹10,00,000/yr"
ABC,Data Scientist,1,New Delhi,"₹30,82,142/yr"
ABC,Data Scientist,1,New Delhi,"₹87,000/mo"
Wipro Technologies,Data Scientist,1,New Delhi,"₹50,367/mo"
Reliance Industries,Data Scientist,1,New Delhi,"₹3,06,582/yr"
Capgemini Engineering,Data Scientist,1,New Delhi,"₹12,10,770/yr"
Teleperformance,Data Scientist,1,New Delhi,"₹16,940/mo"
Honeywell,Data Scientist,1,New Delhi,"₹15,00,000/yr"
Mu Sigma,Data Scientist,1,New Delhi,"₹5,59,071/yr"
NTT DATA,Data Scientist,1,New Delhi,"₹13,23,523/yr"
Freelancer,Data Scientist,1,New Delhi,"₹10,31,658/yr"
SAP,Data Scientist,1,New Delhi,"₹17,12,468/yr"
Nokia,Data Scientist,1,New Delhi,"₹4,54,187/yr"
Barclays,Data Scientist,1,New Delhi,"₹20,14,668/yr"
WNS,Data Scientist,1,New Delhi,"₹31,914/mo"
Siemens,Data Scientist,1,New Delhi,"₹1,04,913/mo"
Zoho,Data Scientist,1,New Delhi,"₹14,68,099/yr"
Nones,Data Scientist,1,New Delhi,"₹30,26,926/yr"
Samsung Electronics,Data Scientist,1,New Delhi,"₹20,63,316/yr"
EMPLOYERS,Data Scientist,1,New Delhi,"₹25,000/mo"
Yes Bank,Data Scientist,1,New Delhi,"₹12,10,770/yr"
Bank of America,Data Scientist,1,New Delhi,"₹13,00,000/yr"
Maruti Suzuki,Data Scientist,1,New Delhi,"₹8,03,907/yr"
Cyient,Data Scientist,1,New Delhi,"₹16,123/mo"
TCS,Data Scientist,1,New Delhi,"₹7,34,050/yr"
TCS,Data Scientist,1,New Delhi,"₹8,05,867/yr"
Birlasoft,Data Scientist,1,New Delhi,"₹8,00,000/yr"
Sopra Steria,Data Scientist,1,New Delhi,"₹5,04,488/yr"
Self Opportunity,Data Scientist,1,New Delhi,"₹31,079/mo"
Evalueserve,Data Scientist,1,New Delhi,"₹8,55,199/yr"
Optum,Data Scientist,1,New Delhi,"₹51,369/mo"
Collabera,Data Scientist,1,New Delhi,"₹10,00,000/yr"
CSS Corporation,Data Scientist,1,New Delhi,"₹10,35,971/yr"
Thoughtworks,Data Scientist,1,New Delhi,"₹25,22,438/yr"
ABCDEF,Data Scientist,1,New Delhi,"₹6,28,945/yr"
Fractal,Data Scientist,1,New Delhi,"₹4,03,590/yr"
HighRadius,Data Scientist,1,New Delhi,"₹14,606/mo"
Intellect Design Arena,Data Scientist,1,New Delhi,"₹60,000/mo"
Infogain,Data Scientist,1,New Delhi,"₹40,000/mo"
Government of India,Data Scientist,1,New Delhi,"₹72,579/mo"
Amadeus,Data Scientist,1,New Delhi,"₹16,375/mo"
Info Edge,Data Scientist,1,New Delhi,"₹25,31,779/yr"
Delhivery,Data Scientist,1,New Delhi,"₹30,658/mo"
CitiusTech,Data Scientist,1,New Delhi,"₹17,26,279/yr"
Aon,Data Scientist,1,New Delhi,"₹5,50,000/yr"
Comviva,Data Scientist,1,New Delhi,"₹3,10,014/yr"
Bharat Heavy Electricals,Data Scientist,1,New Delhi,"₹17,04,749/yr"
Ashok Leyland,Data Scientist,1,New Delhi,"₹2,05,476/yr"
Vodafone Idea,Data Scientist,1,New Delhi,"₹5,37,441/yr"
iEnergizer,Data Scientist,1,New Delhi,"₹30,000/mo"
Mastercard,Data Scientist,1,New Delhi,"₹1,25,000/mo"
Fractal,Data Scientist,32,Mumbai,"₹16,43,351/yr"
Tata Consultancy Services,Data Scientist,18,Mumbai,"₹5,66,756/yr"
Accenture,Data Scientist,10,Mumbai,"₹9,00,000/yr"
Capgemini,Data Scientist,10,Mumbai,"₹10,55,889/yr"
Jio,Data Scientist,10,Mumbai,"₹10,37,441/yr"
Reliance Industries,Data Scientist,9,Mumbai,"₹17,73,222/yr"
Housing.com,Data Scientist,8,Mumbai,"₹23,83,368/yr"
Quantiphi,Data Scientist,7,Mumbai,"₹9,19,025/yr"
Axis Bank,Data Scientist,6,Mumbai,"₹11,93,674/yr"
LTI,Data Scientist,5,Mumbai,"₹6,44,930/yr"
HDFC Bank,Data Scientist,5,Mumbai,"₹10,70,583/yr"
Vodafone Idea,Data Scientist,5,Mumbai,"₹20,09,767/yr"
CASHe,Data Scientist,5,Mumbai,"₹10,98,034/yr"
Infosys,Data Scientist,4,Mumbai,"₹11,02,095/yr"
Cognizant Technology Solutions,Data Scientist,4,Mumbai,"₹8,30,959/yr"
Deloitte,Data Scientist,4,Mumbai,"₹11,91,942/yr"
First Student,Data Scientist,4,Mumbai,"₹12,10,857/yr"
CitiusTech,Data Scientist,4,Mumbai,"₹2,94,111/yr"
RBL Bank,Data Scientist,4,Mumbai,"₹11,80,704/yr"
ZEE5,Data Scientist,4,Mumbai,"₹14,58,789/yr"
Mahindra Integrated Business Solutions,Data Scientist,4,Mumbai,"₹9,74,832/yr"
DataScientest,Data Scientist,4,Mumbai,"₹45,684/mo"
Pentation Analytics,Data Scientist,4,Mumbai,"₹6,50,654/yr"
NDS InfoServ,Data Scientist,4,Mumbai,"₹9,26,744/yr"
Arya.ai,Data Scientist,4,Mumbai,"₹8,38,354/yr"
Wipro,Data Scientist,3,Mumbai,"₹30,368/mo"
Amazon,Data Scientist,3,Mumbai,"₹10,18,095/yr"
IBM,Data Scientist,3,Mumbai,"₹11,93,120/yr"
PwC,Data Scientist,3,Mumbai,"₹14,49,831/yr"
Google,Data Scientist,3,Mumbai,"₹13,55,169/yr"
Atos-Syntel,Data Scientist,3,Mumbai,"₹8,75,733/yr"
Siemens,Data Scientist,3,Mumbai,"₹12,57,890/yr"
Mahindra,Data Scientist,3,Mumbai,"₹10,22,850/yr"
eClerx,Data Scientist,3,Mumbai,"₹7,33,769/yr"
HERE Technologies,Data Scientist,3,Mumbai,"₹17,82,011/yr"
HDFC Standard Life Insurance,Data Scientist,3,Mumbai,"₹12,21,714/yr"
Morningstar,Data Scientist,3,Mumbai,"₹9,57,432/yr"
L&T Financial Services,Data Scientist,3,Mumbai,"₹8,86,778/yr"
Piramal Enterprises,Data Scientist,3,Mumbai,"₹72,216/mo"
Piramal Enterprises,Data Scientist,3,Mumbai,"₹11,60,523/yr"
Episource,Data Scientist,3,Mumbai,"₹8,94,949/yr"
XPO Logistics,Data Scientist,3,Mumbai,"₹15,81,030/yr"
Loylty Rewardz Mngt,Data Scientist,3,Mumbai,"₹12,23,523/yr"
Karza Technologies,Data Scientist,3,Mumbai,"₹17,00,000/yr"
Prudential plc,Data Scientist,3,Mumbai,"₹11,08,264/yr"
Dure Technologies,Data Scientist,3,Mumbai,"₹12,89,859/yr"
Tata Consultancy Services,Data Scientist,2,Mumbai,"₹18,737/mo"
Tech Mahindra,Data Scientist,2,Mumbai,"₹8,85,892/yr"
EY,Data Scientist,2,Mumbai,"₹10,25,737/yr"
Fresher,Data Scientist,2,Mumbai,"₹50,367/mo"
ICICI Bank,Data Scientist,2,Mumbai,"₹49,111/mo"
Microsoft,Data Scientist,2,Mumbai,"₹2,16,685/mo"
ABC,Data Scientist,2,Mumbai,"₹10,36,761/yr"
Kotak Mahindra,Data Scientist,2,Mumbai,"₹66,648/mo"
Freshworks,Data Scientist,2,Mumbai,"₹4,94,353/yr"
NVIDIA,Data Scientist,2,Mumbai,"₹41,87,500/yr"
HERE Technologies,Data Scientist,2,Mumbai,"₹41,940/mo"
Fractal,Data Scientist,2,Mumbai,"₹39,822/mo"
MAERSK,Data Scientist,2,Mumbai,"₹17,17,206/yr"
Tata AIG General Insurance,Data Scientist,2,Mumbai,"₹14,06,673/yr"
General Mills,Data Scientist,2,Mumbai,"₹17,34,062/yr"
Motilal Oswal Securities,Data Scientist,2,Mumbai,"₹6,49,989/yr"
Hdfc,Data Scientist,2,Mumbai,"₹64,952/mo"
Tata Group,Data Scientist,2,Mumbai,"₹9,77,421/yr"
PharmEasy,Data Scientist,2,Mumbai,"₹14,51,194/yr"
Decimal Point Analytics,Data Scientist,2,Mumbai,"₹11,26,055/yr"
People Group,Data Scientist,2,Mumbai,"₹13,14,654/yr"
MiQ,Data Scientist,2,Mumbai,"₹12,40,055/yr"
UPL,Data Scientist,2,Mumbai,"₹9,91,653/yr"
Lead School (India),Data Scientist,2,Mumbai,"₹1,10,833/mo"
LogiNext Solutions,Data Scientist,2,Mumbai,"₹4,65,001/yr"
Bewakoof Brands,Data Scientist,2,Mumbai,"₹7,30,703/yr"
Meru Mobility Tech,Data Scientist,2,Mumbai,"₹9,60,996/yr"
Kissht,Data Scientist,2,Mumbai,"₹56,676/mo"
Radhakrishna Foodland,Data Scientist,2,Mumbai,"₹3,04,060/yr"
Tableau Software,Data Scientist,2,Mumbai,"₹28,65,536/yr"
FlexiLoans Technologies,Data Scientist,2,Mumbai,"₹8,27,693/yr"
Square Panda,Data Scientist,2,Mumbai,"₹6,76,720/yr"
Think Analytics,Data Scientist,2,Mumbai,"₹6,06,168/yr"
Locobuzz,Data Scientist,2,Mumbai,"₹8,35,493/yr"
SMEcorner,Data Scientist,2,Mumbai,"₹40,725/mo"
Quantsapp,Data Scientist,2,Mumbai,"₹18,926/mo"
HDFC Developers,Data Scientist,2,Mumbai,"₹14,94,696/yr"
Javis,Data Scientist,2,Mumbai,"₹20,75,185/yr"
Cuddle,Data Scientist,2,Mumbai,"₹19,61,487/yr"
Arohi Operations,Data Scientist,2,Mumbai,"₹30,834/mo"
Accenture,Data Scientist,1,Mumbai,"₹1,01,809/yr"
IBM,Data Scientist,1,Mumbai,"$2,05,476/yr"
IBM,Data Scientist,1,Mumbai,"₹7,02,485/yr"
HCL Technologies,Data Scientist,1,Mumbai,"₹14,17,138/yr"
Oracle,Data Scientist,1,Mumbai,"₹10,00,000/yr"
BYJU'S,Data Scientist,1,Mumbai,"₹10,00,000/yr"
LTI,Data Scientist,1,Mumbai,"₹6,13,163/yr"
Mindtree,Data Scientist,1,Mumbai,"₹10,31,658/yr"
Microsoft,Data Scientist,1,Mumbai,"₹45,172/mo"
J.P. Morgan,Data Scientist,1,Mumbai,"₹21,86,509/yr"
J.P. Morgan,Data Scientist,1,Mumbai,"₹81,105/mo"
Cisco Systems,Data Scientist,1,Mumbai,"₹10,880/mo"
ABC,Data Scientist,1,Mumbai,"$96,739/yr"
Reliance Industries,Data Scientist,1,Mumbai,"₹9,59,911/yr"
Google,Data Scientist,1,Mumbai,"$1,24,434/yr"
Capgemini Engineering,Data Scientist,1,Mumbai,"₹45,172/mo"
Flipkart,Data Scientist,1,Mumbai,"₹25,76,614/yr"
Mu Sigma,Data Scientist,1,Mumbai,"₹24,98,867/yr"
Virtusa,Data Scientist,1,Mumbai,"₹4,54,039/yr"
Robert Bosch India,Data Scientist,1,Mumbai,"₹2,16,000/yr"
DONE by NONE,Data Scientist,1,Mumbai,"$50,367/mo"
DONE by NONE,Data Scientist,1,Mumbai,"₹1,06,209/mo"
L&T Technology Services,Data Scientist,1,Mumbai,"₹59,279/mo"
WNS,Data Scientist,1,Mumbai,"₹2,03,275/yr"
