States,Regions,latitude,longitude,Dates,Usage
Pondy,SR,11.93499371,79.83000037,17/04/2019 00:00:00,8.6
Bihar,ER,25.78541445,87.4799727,17/04/2019 00:00:00,103.1
Jharkhand,ER,23.80039349,86.41998572,17/04/2019 00:00:00,25.2
Odisha,ER,19.82042971,85.90001746,17/04/2019 00:00:00,88.4
West Bengal,ER,22.58039044,88.32994665,17/04/2019 00:00:00,175.9
Sikkim,ER,27.3333303,88.6166475,17/04/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,17/04/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,17/04/2019 00:00:00,29.6
Manipur,NER,24.79997072,93.95001705,17/04/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,17/04/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,17/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,17/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,17/04/2019 00:00:00,5.5
Punjab,NR,31.51997398,75.98000281,18/04/2019 00:00:00,281.5
Haryana,NR,28.45000633,77.01999101,18/04/2019 00:00:00,224.5
Rajasthan,NR,26.44999921,74.63998124,18/04/2019 00:00:00,255.7
Delhi,NR,28.6699929,77.23000403,18/04/2019 00:00:00,136.7
UP,NR,27.59998069,78.05000565,18/04/2019 00:00:00,452.6
Uttarakhand,NR,30.32040895,78.05000565,18/04/2019 00:00:00,48.6
HP,NR,31.10002545,77.16659704,18/04/2019 00:00:00,31.5
J&K,NR,33.45,76.24,18/04/2019 00:00:00,44.6
Chandigarh,NR,30.71999697,76.78000565,18/04/2019 00:00:00,6.8
Chhattisgarh,WR,22.09042035,82.15998734,18/04/2019 00:00:00,89.7
Gujarat,WR,22.2587,71.1924,18/04/2019 00:00:00,328.2
MP,WR,21.30039105,76.13001949,18/04/2019 00:00:00,187.4
Maharashtra,WR,19.25023195,73.16017493,18/04/2019 00:00:00,388.5
Goa,WR,15.491997,73.81800065,18/04/2019 00:00:00,10.9
DNH,WR,20.26657819,73.0166178,18/04/2019 00:00:00,17.1
Andhra Pradesh,SR,14.7504291,78.57002559,18/04/2019 00:00:00,184.6
Telangana,SR,18.1124,79.0193,18/04/2019 00:00:00,147.0
Karnataka,SR,12.57038129,76.91999711,18/04/2019 00:00:00,191.8
Kerala,SR,8.900372741,76.56999263,18/04/2019 00:00:00,77.2
Tamil Nadu,SR,12.92038576,79.15004187,18/04/2019 00:00:00,339.7
Pondy,SR,11.93499371,79.83000037,18/04/2019 00:00:00,8.6
Bihar,ER,25.78541445,87.4799727,18/04/2019 00:00:00,101.1
Jharkhand,ER,23.80039349,86.41998572,18/04/2019 00:00:00,25.3
Odisha,ER,19.82042971,85.90001746,18/04/2019 00:00:00,90.4
West Bengal,ER,22.58039044,88.32994665,18/04/2019 00:00:00,176.3
Sikkim,ER,27.3333303,88.6166475,18/04/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,18/04/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,18/04/2019 00:00:00,31.1
Manipur,NER,24.79997072,93.95001705,18/04/2019 00:00:00,2.8
Meghalaya,NER,25.57049217,91.8800142,18/04/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,18/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,18/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,18/04/2019 00:00:00,5.4
Punjab,NR,31.51997398,75.98000281,19/04/2019 00:00:00,286.0
Haryana,NR,28.45000633,77.01999101,19/04/2019 00:00:00,211.8
Rajasthan,NR,26.44999921,74.63998124,19/04/2019 00:00:00,246.4
Delhi,NR,28.6699929,77.23000403,19/04/2019 00:00:00,136.0
UP,NR,27.59998069,78.05000565,19/04/2019 00:00:00,445.1
Uttarakhand,NR,30.32040895,78.05000565,19/04/2019 00:00:00,44.9
HP,NR,31.10002545,77.16659704,19/04/2019 00:00:00,28.5
J&K,NR,33.45,76.24,19/04/2019 00:00:00,42.3
Chandigarh,NR,30.71999697,76.78000565,19/04/2019 00:00:00,6.1
Chhattisgarh,WR,22.09042035,82.15998734,19/04/2019 00:00:00,86.3
Gujarat,WR,22.2587,71.1924,19/04/2019 00:00:00,319.5
MP,WR,21.30039105,76.13001949,19/04/2019 00:00:00,171.4
Maharashtra,WR,19.25023195,73.16017493,19/04/2019 00:00:00,371.1
Goa,WR,15.491997,73.81800065,19/04/2019 00:00:00,10.0
DNH,WR,20.26657819,73.0166178,19/04/2019 00:00:00,17.4
Andhra Pradesh,SR,14.7504291,78.57002559,19/04/2019 00:00:00,174.3
Telangana,SR,18.1124,79.0193,19/04/2019 00:00:00,136.3
Karnataka,SR,12.57038129,76.91999711,19/04/2019 00:00:00,170.3
Kerala,SR,8.900372741,76.56999263,19/04/2019 00:00:00,70.3
Tamil Nadu,SR,12.92038576,79.15004187,19/04/2019 00:00:00,319.5
Pondy,SR,11.93499371,79.83000037,19/04/2019 00:00:00,8.1
Bihar,ER,25.78541445,87.4799727,19/04/2019 00:00:00,100.3
Jharkhand,ER,23.80039349,86.41998572,19/04/2019 00:00:00,25.7
Odisha,ER,19.82042971,85.90001746,19/04/2019 00:00:00,88.4
West Bengal,ER,22.58039044,88.32994665,19/04/2019 00:00:00,162.5
Sikkim,ER,27.3333303,88.6166475,19/04/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,19/04/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,19/04/2019 00:00:00,32.7
Manipur,NER,24.79997072,93.95001705,19/04/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,19/04/2019 00:00:00,6.0
Mizoram,NER,23.71039899,92.72001461,19/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,19/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,19/04/2019 00:00:00,5.5
Punjab,NR,31.51997398,75.98000281,20/04/2019 00:00:00,121.8
Haryana,NR,28.45000633,77.01999101,20/04/2019 00:00:00,120.5
Rajasthan,NR,26.44999921,74.63998124,20/04/2019 00:00:00,242.6
Delhi,NR,28.6699929,77.23000403,20/04/2019 00:00:00,63.9
UP,NR,27.59998069,78.05000565,20/04/2019 00:00:00,259.9
Uttarakhand,NR,30.32040895,78.05000565,20/04/2019 00:00:00,34.9
HP,NR,31.10002545,77.16659704,20/04/2019 00:00:00,27.5
J&K,NR,33.45,76.24,20/04/2019 00:00:00,48.4
Chandigarh,NR,30.71999697,76.78000565,20/04/2019 00:00:00,3.4
Chhattisgarh,WR,22.09042035,82.15998734,20/04/2019 00:00:00,75.8
Gujarat,WR,22.2587,71.1924,20/04/2019 00:00:00,356.3
MP,WR,21.30039105,76.13001949,20/04/2019 00:00:00,252.2
Maharashtra,WR,19.25023195,73.16017493,20/04/2019 00:00:00,495.9
Goa,WR,15.491997,73.81800065,20/04/2019 00:00:00,10.5
DNH,WR,20.26657819,73.0166178,20/04/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,20/04/2019 00:00:00,195.0
Telangana,SR,18.1124,79.0193,20/04/2019 00:00:00,255.1
Karnataka,SR,12.57038129,76.91999711,20/04/2019 00:00:00,242.7
Kerala,SR,8.900372741,76.56999263,20/04/2019 00:00:00,77.6
Tamil Nadu,SR,12.92038576,79.15004187,20/04/2019 00:00:00,311.6
Pondy,SR,11.93499371,79.83000037,20/04/2019 00:00:00,7.5
Bihar,ER,25.78541445,87.4799727,20/04/2019 00:00:00,64.5
Jharkhand,ER,23.80039349,86.41998572,20/04/2019 00:00:00,22.2
Odisha,ER,19.82042971,85.90001746,20/04/2019 00:00:00,70.3
West Bengal,ER,22.58039044,88.32994665,20/04/2019 00:00:00,116.3
Sikkim,ER,27.3333303,88.6166475,20/04/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,20/04/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,20/04/2019 00:00:00,20.7
Manipur,NER,24.79997072,93.95001705,20/04/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,20/04/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,20/04/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,20/04/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,20/04/2019 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,21/04/2019 00:00:00,124.8
Haryana,NR,28.45000633,77.01999101,21/04/2019 00:00:00,124.7
Rajasthan,NR,26.44999921,74.63998124,21/04/2019 00:00:00,244.8
Delhi,NR,28.6699929,77.23000403,21/04/2019 00:00:00,63.6
UP,NR,27.59998069,78.05000565,21/04/2019 00:00:00,250.0
Uttarakhand,NR,30.32040895,78.05000565,21/04/2019 00:00:00,35.3
HP,NR,31.10002545,77.16659704,21/04/2019 00:00:00,28.9
J&K,NR,33.45,76.24,21/04/2019 00:00:00,46.6
Chandigarh,NR,30.71999697,76.78000565,21/04/2019 00:00:00,3.4
Chhattisgarh,WR,22.09042035,82.15998734,21/04/2019 00:00:00,72.2
Gujarat,WR,22.2587,71.1924,21/04/2019 00:00:00,354.7
MP,WR,21.30039105,76.13001949,21/04/2019 00:00:00,249.8
Maharashtra,WR,19.25023195,73.16017493,21/04/2019 00:00:00,494.2
Goa,WR,15.491997,73.81800065,21/04/2019 00:00:00,10.9
DNH,WR,20.26657819,73.0166178,21/04/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,21/04/2019 00:00:00,197.6
Telangana,SR,18.1124,79.0193,21/04/2019 00:00:00,255.2
Karnataka,SR,12.57038129,76.91999711,21/04/2019 00:00:00,250.1
Kerala,SR,8.900372741,76.56999263,21/04/2019 00:00:00,79.3
Tamil Nadu,SR,12.92038576,79.15004187,21/04/2019 00:00:00,323.8
Pondy,SR,11.93499371,79.83000037,21/04/2019 00:00:00,7.9
Bihar,ER,25.78541445,87.4799727,21/04/2019 00:00:00,61.2
Jharkhand,ER,23.80039349,86.41998572,21/04/2019 00:00:00,21.0
Odisha,ER,19.82042971,85.90001746,21/04/2019 00:00:00,71.7
West Bengal,ER,22.58039044,88.32994665,21/04/2019 00:00:00,113.5
Sikkim,ER,27.3333303,88.6166475,21/04/2019 00:00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,21/04/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,21/04/2019 00:00:00,22.7
Manipur,NER,24.79997072,93.95001705,21/04/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,21/04/2019 00:00:00,6.0
Mizoram,NER,23.71039899,92.72001461,21/04/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,21/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,21/04/2019 00:00:00,3.5
Punjab,NR,31.51997398,75.98000281,22/04/2019 00:00:00,124.9
Haryana,NR,28.45000633,77.01999101,22/04/2019 00:00:00,124.8
Rajasthan,NR,26.44999921,74.63998124,22/04/2019 00:00:00,245.1
Delhi,NR,28.6699929,77.23000403,22/04/2019 00:00:00,63.8
UP,NR,27.59998069,78.05000565,22/04/2019 00:00:00,257.7
Uttarakhand,NR,30.32040895,78.05000565,22/04/2019 00:00:00,35.6
HP,NR,31.10002545,77.16659704,22/04/2019 00:00:00,29.2
J&K,NR,33.45,76.24,22/04/2019 00:00:00,48.3
Chandigarh,NR,30.71999697,76.78000565,22/04/2019 00:00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,22/04/2019 00:00:00,77.2
Gujarat,WR,22.2587,71.1924,22/04/2019 00:00:00,347.2
MP,WR,21.30039105,76.13001949,22/04/2019 00:00:00,250.4
Maharashtra,WR,19.25023195,73.16017493,22/04/2019 00:00:00,491.4
Goa,WR,15.491997,73.81800065,22/04/2019 00:00:00,10.8
DNH,WR,20.26657819,73.0166178,22/04/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,22/04/2019 00:00:00,201.2
Telangana,SR,18.1124,79.0193,22/04/2019 00:00:00,253.3
Karnataka,SR,12.57038129,76.91999711,22/04/2019 00:00:00,249.6
Kerala,SR,8.900372741,76.56999263,22/04/2019 00:00:00,79.7
Tamil Nadu,SR,12.92038576,79.15004187,22/04/2019 00:00:00,325.6
Pondy,SR,11.93499371,79.83000037,22/04/2019 00:00:00,8.0
Bihar,ER,25.78541445,87.4799727,22/04/2019 00:00:00,63.8
Jharkhand,ER,23.80039349,86.41998572,22/04/2019 00:00:00,22.1
Odisha,ER,19.82042971,85.90001746,22/04/2019 00:00:00,70.0
West Bengal,ER,22.58039044,88.32994665,22/04/2019 00:00:00,115.4
Sikkim,ER,27.3333303,88.6166475,22/04/2019 00:00:00,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,22/04/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,22/04/2019 00:00:00,19.2
Manipur,NER,24.79997072,93.95001705,22/04/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,22/04/2019 00:00:00,5.9
Mizoram,NER,23.71039899,92.72001461,22/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,22/04/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,22/04/2019 00:00:00,3.3
Punjab,NR,31.51997398,75.98000281,23/04/2019 00:00:00,121.8
Haryana,NR,28.45000633,77.01999101,23/04/2019 00:00:00,123.0
Rajasthan,NR,26.44999921,74.63998124,23/04/2019 00:00:00,245.7
Delhi,NR,28.6699929,77.23000403,23/04/2019 00:00:00,62.5
UP,NR,27.59998069,78.05000565,23/04/2019 00:00:00,250.6
Uttarakhand,NR,30.32040895,78.05000565,23/04/2019 00:00:00,36.0
HP,NR,31.10002545,77.16659704,23/04/2019 00:00:00,29.1
J&K,NR,33.45,76.24,23/04/2019 00:00:00,48.8
Chandigarh,NR,30.71999697,76.78000565,23/04/2019 00:00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,23/04/2019 00:00:00,79.2
Gujarat,WR,22.2587,71.1924,23/04/2019 00:00:00,344.5
MP,WR,21.30039105,76.13001949,23/04/2019 00:00:00,250.6
Maharashtra,WR,19.25023195,73.16017493,23/04/2019 00:00:00,493.4
Goa,WR,15.491997,73.81800065,23/04/2019 00:00:00,10.9
DNH,WR,20.26657819,73.0166178,23/04/2019 00:00:00,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,23/04/2019 00:00:00,199.0
Telangana,SR,18.1124,79.0193,23/04/2019 00:00:00,249.7
Karnataka,SR,12.57038129,76.91999711,23/04/2019 00:00:00,252.0
Kerala,SR,8.900372741,76.56999263,23/04/2019 00:00:00,80.6
Tamil Nadu,SR,12.92038576,79.15004187,23/04/2019 00:00:00,328.3
Pondy,SR,11.93499371,79.83000037,23/04/2019 00:00:00,7.9
Bihar,ER,25.78541445,87.4799727,23/04/2019 00:00:00,69.0
Jharkhand,ER,23.80039349,86.41998572,23/04/2019 00:00:00,22.3
Odisha,ER,19.82042971,85.90001746,23/04/2019 00:00:00,67.5
West Bengal,ER,22.58039044,88.32994665,23/04/2019 00:00:00,119.7
Sikkim,ER,27.3333303,88.6166475,23/04/2019 00:00:00,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,23/04/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,23/04/2019 00:00:00,21.0
Manipur,NER,24.79997072,93.95001705,23/04/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,23/04/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,23/04/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,23/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,23/04/2019 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,24/04/2019 00:00:00,113.0
Haryana,NR,28.45000633,77.01999101,24/04/2019 00:00:00,123.0
Rajasthan,NR,26.44999921,74.63998124,24/04/2019 00:00:00,246.2
Delhi,NR,28.6699929,77.23000403,24/04/2019 00:00:00,63.8
UP,NR,27.59998069,78.05000565,24/04/2019 00:00:00,274.9
Uttarakhand,NR,30.32040895,78.05000565,24/04/2019 00:00:00,36.0
HP,NR,31.10002545,77.16659704,24/04/2019 00:00:00,28.8
J&K,NR,33.45,76.24,24/04/2019 00:00:00,49.0
Chandigarh,NR,30.71999697,76.78000565,24/04/2019 00:00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,24/04/2019 00:00:00,81.9
Gujarat,WR,22.2587,71.1924,24/04/2019 00:00:00,362.0
MP,WR,21.30039105,76.13001949,24/04/2019 00:00:00,252.9
Maharashtra,WR,19.25023195,73.16017493,24/04/2019 00:00:00,492.9
Goa,WR,15.491997,73.81800065,24/04/2019 00:00:00,11.1
DNH,WR,20.26657819,73.0166178,24/04/2019 00:00:00,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,24/04/2019 00:00:00,200.7
Telangana,SR,18.1124,79.0193,24/04/2019 00:00:00,254.0
Karnataka,SR,12.57038129,76.91999711,24/04/2019 00:00:00,253.3
Kerala,SR,8.900372741,76.56999263,24/04/2019 00:00:00,80.5
Tamil Nadu,SR,12.92038576,79.15004187,24/04/2019 00:00:00,329.1
Pondy,SR,11.93499371,79.83000037,24/04/2019 00:00:00,7.8
Bihar,ER,25.78541445,87.4799727,24/04/2019 00:00:00,69.8
Jharkhand,ER,23.80039349,86.41998572,24/04/2019 00:00:00,23.8
Odisha,ER,19.82042971,85.90001746,24/04/2019 00:00:00,69.5
West Bengal,ER,22.58039044,88.32994665,24/04/2019 00:00:00,119.9
Sikkim,ER,27.3333303,88.6166475,24/04/2019 00:00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,24/04/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,24/04/2019 00:00:00,22.7
Manipur,NER,24.79997072,93.95001705,24/04/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,24/04/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,24/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,24/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,24/04/2019 00:00:00,3.5
Punjab,NR,31.51997398,75.98000281,25/04/2019 00:00:00,96.9
Haryana,NR,28.45000633,77.01999101,25/04/2019 00:00:00,108.0
Rajasthan,NR,26.44999921,74.63998124,25/04/2019 00:00:00,236.0
Delhi,NR,28.6699929,77.23000403,25/04/2019 00:00:00,60.3
UP,NR,27.59998069,78.05000565,25/04/2019 00:00:00,247.3
Uttarakhand,NR,30.32040895,78.05000565,25/04/2019 00:00:00,34.9
HP,NR,31.10002545,77.16659704,25/04/2019 00:00:00,27.9
J&K,NR,33.45,76.24,25/04/2019 00:00:00,42.7
Chandigarh,NR,30.71999697,76.78000565,25/04/2019 00:00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,25/04/2019 00:00:00,83.7
Gujarat,WR,22.2587,71.1924,25/04/2019 00:00:00,361.6
MP,WR,21.30039105,76.13001949,25/04/2019 00:00:00,248.3
Maharashtra,WR,19.25023195,73.16017493,25/04/2019 00:00:00,484.8
Goa,WR,15.491997,73.81800065,25/04/2019 00:00:00,11.6
DNH,WR,20.26657819,73.0166178,25/04/2019 00:00:00,19.4
Andhra Pradesh,SR,14.7504291,78.57002559,25/04/2019 00:00:00,200.8
Telangana,SR,18.1124,79.0193,25/04/2019 00:00:00,255.9
Karnataka,SR,12.57038129,76.91999711,25/04/2019 00:00:00,248.0
Kerala,SR,8.900372741,76.56999263,25/04/2019 00:00:00,79.2
Tamil Nadu,SR,12.92038576,79.15004187,25/04/2019 00:00:00,326.4
Pondy,SR,11.93499371,79.83000037,25/04/2019 00:00:00,7.8
Bihar,ER,25.78541445,87.4799727,25/04/2019 00:00:00,68.2
Jharkhand,ER,23.80039349,86.41998572,25/04/2019 00:00:00,24.1
Odisha,ER,19.82042971,85.90001746,25/04/2019 00:00:00,69.2
West Bengal,ER,22.58039044,88.32994665,25/04/2019 00:00:00,120.5
Sikkim,ER,27.3333303,88.6166475,25/04/2019 00:00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,25/04/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,25/04/2019 00:00:00,23.1
Manipur,NER,24.79997072,93.95001705,25/04/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,25/04/2019 00:00:00,5.9
Mizoram,NER,23.71039899,92.72001461,25/04/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,25/04/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,25/04/2019 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,26/04/2019 00:00:00,97.8
Haryana,NR,28.45000633,77.01999101,26/04/2019 00:00:00,94.5
Rajasthan,NR,26.44999921,74.63998124,26/04/2019 00:00:00,230.1
Delhi,NR,28.6699929,77.23000403,26/04/2019 00:00:00,57.9
UP,NR,27.59998069,78.05000565,26/04/2019 00:00:00,215.8
Uttarakhand,NR,30.32040895,78.05000565,26/04/2019 00:00:00,31.3
HP,NR,31.10002545,77.16659704,26/04/2019 00:00:00,25.0
J&K,NR,33.45,76.24,26/04/2019 00:00:00,46.3
Chandigarh,NR,30.71999697,76.78000565,26/04/2019 00:00:00,3.4
Chhattisgarh,WR,22.09042035,82.15998734,26/04/2019 00:00:00,85.1
Gujarat,WR,22.2587,71.1924,26/04/2019 00:00:00,346.4
MP,WR,21.30039105,76.13001949,26/04/2019 00:00:00,222.4
Maharashtra,WR,19.25023195,73.16017493,26/04/2019 00:00:00,456.8
Goa,WR,15.491997,73.81800065,26/04/2019 00:00:00,11.6
DNH,WR,20.26657819,73.0166178,26/04/2019 00:00:00,17.0
Andhra Pradesh,SR,14.7504291,78.57002559,26/04/2019 00:00:00,194.0
Telangana,SR,18.1124,79.0193,26/04/2019 00:00:00,247.7
Karnataka,SR,12.57038129,76.91999711,26/04/2019 00:00:00,224.3
Kerala,SR,8.900372741,76.56999263,26/04/2019 00:00:00,71.9
Tamil Nadu,SR,12.92038576,79.15004187,26/04/2019 00:00:00,302.8
Pondy,SR,11.93499371,79.83000037,26/04/2019 00:00:00,7.1
Bihar,ER,25.78541445,87.4799727,26/04/2019 00:00:00,70.8
Jharkhand,ER,23.80039349,86.41998572,26/04/2019 00:00:00,23.9
Odisha,ER,19.82042971,85.90001746,26/04/2019 00:00:00,67.4
West Bengal,ER,22.58039044,88.32994665,26/04/2019 00:00:00,111.1
Sikkim,ER,27.3333303,88.6166475,26/04/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,26/04/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,26/04/2019 00:00:00,21.1
Manipur,NER,24.79997072,93.95001705,26/04/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,26/04/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,26/04/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,26/04/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,26/04/2019 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,27/04/2019 00:00:00,112.8
Haryana,NR,28.45000633,77.01999101,27/04/2019 00:00:00,125.5
Rajasthan,NR,26.44999921,74.63998124,27/04/2019 00:00:00,232.5
Delhi,NR,28.6699929,77.23000403,27/04/2019 00:00:00,74.2
UP,NR,27.59998069,78.05000565,27/04/2019 00:00:00,280.7
Uttarakhand,NR,30.32040895,78.05000565,27/04/2019 00:00:00,38.8
HP,NR,31.10002545,77.16659704,27/04/2019 00:00:00,30.0
J&K,NR,33.45,76.24,27/04/2019 00:00:00,50.8
Chandigarh,NR,30.71999697,76.78000565,27/04/2019 00:00:00,4.4
Chhattisgarh,WR,22.09042035,82.15998734,27/04/2019 00:00:00,78.0
Gujarat,WR,22.2587,71.1924,27/04/2019 00:00:00,326.4
MP,WR,21.30039105,76.13001949,27/04/2019 00:00:00,246.6
Maharashtra,WR,19.25023195,73.16017493,27/04/2019 00:00:00,447.6
Goa,WR,15.491997,73.81800065,27/04/2019 00:00:00,12.9
DNH,WR,20.26657819,73.0166178,27/04/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,27/04/2019 00:00:00,166.1
Telangana,SR,18.1124,79.0193,27/04/2019 00:00:00,218.6
Karnataka,SR,12.57038129,76.91999711,27/04/2019 00:00:00,203.7
Kerala,SR,8.900372741,76.56999263,27/04/2019 00:00:00,71.9
Tamil Nadu,SR,12.92038576,79.15004187,27/04/2019 00:00:00,277.7
Pondy,SR,11.93499371,79.83000037,27/04/2019 00:00:00,6.8
Bihar,ER,25.78541445,87.4799727,27/04/2019 00:00:00,72.2
Jharkhand,ER,23.80039349,86.41998572,27/04/2019 00:00:00,25.9
Odisha,ER,19.82042971,85.90001746,27/04/2019 00:00:00,65.7
West Bengal,ER,22.58039044,88.32994665,27/04/2019 00:00:00,106.8
Sikkim,ER,27.3333303,88.6166475,27/04/2019 00:00:00,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,27/04/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,27/04/2019 00:00:00,22.8
Manipur,NER,24.79997072,93.95001705,27/04/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,27/04/2019 00:00:00,6.0
Mizoram,NER,23.71039899,92.72001461,27/04/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,27/04/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,27/04/2019 00:00:00,3.3
Punjab,NR,31.51997398,75.98000281,28/04/2019 00:00:00,118.6
Haryana,NR,28.45000633,77.01999101,28/04/2019 00:00:00,131.1
Rajasthan,NR,26.44999921,74.63998124,28/04/2019 00:00:00,232.8
Delhi,NR,28.6699929,77.23000403,28/04/2019 00:00:00,76.9
UP,NR,27.59998069,78.05000565,28/04/2019 00:00:00,276.6
Uttarakhand,NR,30.32040895,78.05000565,28/04/2019 00:00:00,39.1
HP,NR,31.10002545,77.16659704,28/04/2019 00:00:00,30.4
J&K,NR,33.45,76.24,28/04/2019 00:00:00,51.4
Chandigarh,NR,30.71999697,76.78000565,28/04/2019 00:00:00,4.5
Chhattisgarh,WR,22.09042035,82.15998734,28/04/2019 00:00:00,78.2
Gujarat,WR,22.2587,71.1924,28/04/2019 00:00:00,329.8
MP,WR,21.30039105,76.13001949,28/04/2019 00:00:00,239.7
Maharashtra,WR,19.25023195,73.16017493,28/04/2019 00:00:00,456.7
Goa,WR,15.491997,73.81800065,28/04/2019 00:00:00,13.1
DNH,WR,20.26657819,73.0166178,28/04/2019 00:00:00,19.0
Andhra Pradesh,SR,14.7504291,78.57002559,28/04/2019 00:00:00,167.7
Telangana,SR,18.1124,79.0193,28/04/2019 00:00:00,223.4
Karnataka,SR,12.57038129,76.91999711,28/04/2019 00:00:00,209.0
Kerala,SR,8.900372741,76.56999263,28/04/2019 00:00:00,72.5
Tamil Nadu,SR,12.92038576,79.15004187,28/04/2019 00:00:00,285.9
Pondy,SR,11.93499371,79.83000037,28/04/2019 00:00:00,6.7
Bihar,ER,25.78541445,87.4799727,28/04/2019 00:00:00,71.6
Jharkhand,ER,23.80039349,86.41998572,28/04/2019 00:00:00,24.1
Odisha,ER,19.82042971,85.90001746,28/04/2019 00:00:00,66.9
West Bengal,ER,22.58039044,88.32994665,28/04/2019 00:00:00,111.8
Sikkim,ER,27.3333303,88.6166475,28/04/2019 00:00:00,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,28/04/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,28/04/2019 00:00:00,21.7
