,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,month,week,price_types
1617,2015-11-22,0.98,266950.55,184441.61,21585.56,120.55,60802.83,27114.53,33688.3,0.0,conventional,2015,Orlando,2015-11-01,2015-11-19,low
1618,2015-11-15,1.24,200715.34,129533.08,20681.56,109.39,50391.31,27742.9,22648.41,0.0,conventional,2015,Orlando,2015-11-01,2015-11-12,low
1619,2015-11-08,1.24,202954.88,132375.83,21007.3,92.19,49479.56,31369.94,18109.62,0.0,conventional,2015,Orlando,2015-11-01,2015-11-05,low
1620,2015-11-01,0.97,330071.34,228073.04,29350.55,80.56,72567.19,33748.18,38819.01,0.0,conventional,2015,Orlando,2015-11-01,2015-10-29,low
1621,2015-10-25,1.25,210265.79,138110.06,24182.08,91.29,47882.36,29737.38,18128.16,16.82,conventional,2015,Orlando,2015-10-01,2015-10-22,low
1622,2015-10-18,1.24,204526.46,131126.38,24094.4,71.02,49234.66,32915.51,16319.15,0.0,conventional,2015,Orlando,2015-10-01,2015-10-15,low
1623,2015-10-11,1.0,308032.62,211056.18,30064.22,105.62,66806.6,31968.47,34838.13,0.0,conventional,2015,Orlando,2015-10-01,2015-10-08,low
1624,2015-10-04,1.0,332997.12,224769.27,34085.54,60.86,74081.45,37192.16,36886.48,2.81,conventional,2015,Orlando,2015-10-01,2015-10-01,low
1625,2015-09-27,1.28,202457.31,114107.06,41995.26,142.31,46212.68,29149.95,17062.73,0.0,conventional,2015,Orlando,2015-09-01,2015-09-24,low
1626,2015-09-20,0.99,329684.97,201392.27,51930.95,119.94,76241.81,36956.49,39285.32,0.0,conventional,2015,Orlando,2015-09-01,2015-09-17,low
1627,2015-09-13,1.23,221548.25,113374.88,51291.97,43.61,56837.79,37653.91,19183.88,0.0,conventional,2015,Orlando,2015-09-01,2015-09-10,low
1628,2015-09-06,0.99,375737.02,232502.52,56930.16,82.75,86221.59,43014.65,43206.94,0.0,conventional,2015,Orlando,2015-09-01,2015-09-03,low
1629,2015-08-30,1.25,238269.85,123335.43,51487.73,173.11,63273.58,44694.9,18578.68,0.0,conventional,2015,Orlando,2015-08-01,2015-08-27,low
1630,2015-08-23,1.21,228926.1,113657.5,51869.47,81.78,63317.35,47516.81,15800.54,0.0,conventional,2015,Orlando,2015-08-01,2015-08-20,low
1631,2015-08-16,1.23,240185.69,128769.54,46941.6,91.62,64382.93,45260.21,19122.72,0.0,conventional,2015,Orlando,2015-08-01,2015-08-13,low
1632,2015-08-09,0.99,388550.28,249265.95,57952.32,99.51,81232.5,47242.5,33990.0,0.0,conventional,2015,Orlando,2015-08-01,2015-08-06,low
1633,2015-08-02,1.24,240821.52,130990.19,49482.92,88.69,60259.72,43472.9,16786.82,0.0,conventional,2015,Orlando,2015-08-01,2015-07-30,low
1634,2015-07-26,1.22,239841.95,128204.96,51179.38,71.27,60386.34,44878.7,15507.64,0.0,conventional,2015,Orlando,2015-07-01,2015-07-23,low
1635,2015-07-19,0.98,363733.15,226313.4,57749.18,61.06,79609.51,42477.4,37132.11,0.0,conventional,2015,Orlando,2015-07-01,2015-07-16,low
1636,2015-07-12,1.22,245528.89,133073.61,53986.68,73.35,58395.25,41732.15,16663.1,0.0,conventional,2015,Orlando,2015-07-01,2015-07-09,low
1637,2015-07-05,0.97,420329.35,258450.62,66371.81,83.04,95423.88,58523.36,36900.52,0.0,conventional,2015,Orlando,2015-07-01,2015-07-02,low
1638,2015-06-28,1.15,277853.94,144510.58,52467.4,118.88,80757.08,62186.73,18570.35,0.0,conventional,2015,Orlando,2015-06-01,2015-06-25,low
1639,2015-06-21,0.96,394035.19,243576.61,57122.76,726.55,92609.27,55420.02,37189.25,0.0,conventional,2015,Orlando,2015-06-01,2015-06-18,low
1640,2015-06-14,1.22,256149.75,141946.09,36946.34,2083.82,75173.5,56501.85,18663.64,8.01,conventional,2015,Orlando,2015-06-01,2015-06-11,low
1641,2015-06-07,0.98,391556.97,271323.04,33611.14,561.66,86061.13,48219.72,37841.41,0.0,conventional,2015,Orlando,2015-06-01,2015-06-04,low
1642,2015-05-31,1.26,250040.49,174419.44,19641.65,73.35,55906.05,38303.2,17602.85,0.0,conventional,2015,Orlando,2015-05-01,2015-05-28,low
1644,2015-05-17,1.23,243265.56,168886.63,19797.32,173.63,54407.98,38066.02,16341.96,0.0,conventional,2015,Orlando,2015-05-01,2015-05-14,low
1645,2015-05-10,1.23,257032.99,185586.2,19590.84,138.92,51717.03,35990.16,15726.87,0.0,conventional,2015,Orlando,2015-05-01,2015-05-07,low
1648,2015-04-19,1.23,231777.27,157931.42,18812.23,205.89,54827.73,35504.7,19323.03,0.0,conventional,2015,Orlando,2015-04-01,2015-04-16,low
1649,2015-04-12,0.99,375363.86,275283.48,28203.4,96.79,71780.19,31886.66,39893.53,0.0,conventional,2015,Orlando,2015-04-01,2015-04-09,low
1651,2015-03-29,1.25,216925.45,150612.51,18785.42,128.97,47398.55,29215.6,18182.95,0.0,conventional,2015,Orlando,2015-03-01,2015-03-26,low
1652,2015-03-22,0.98,363504.44,260635.0,29682.52,141.02,73045.9,37453.09,35592.81,0.0,conventional,2015,Orlando,2015-03-01,2015-03-19,low
1653,2015-03-15,1.27,226247.68,154931.57,21353.84,115.89,49846.38,34513.35,15333.03,0.0,conventional,2015,Orlando,2015-03-01,2015-03-12,low
1654,2015-03-08,1.27,219071.79,149785.3,19868.22,86.78,49331.49,33996.64,15334.85,0.0,conventional,2015,Orlando,2015-03-01,2015-03-05,low
1655,2015-03-01,1.0,316199.07,227527.01,26599.79,114.63,61957.64,31707.62,30250.02,0.0,conventional,2015,Orlando,2015-03-01,2015-02-26,low
1656,2015-02-22,1.18,226965.26,151270.02,22481.35,66.79,53147.1,36700.48,16446.62,0.0,conventional,2015,Orlando,2015-02-01,2015-02-19,low
1657,2015-02-15,1.26,204812.28,139189.15,21210.42,37.33,44375.38,20733.73,23641.65,0.0,conventional,2015,Orlando,2015-02-01,2015-02-12,low
1658,2015-02-08,1.23,204396.56,137587.02,24318.2,99.17,42392.17,18229.35,24162.82,0.0,conventional,2015,Orlando,2015-02-01,2015-02-05,low
1660,2015-01-25,1.28,211991.09,133616.3,29418.39,91.59,48864.81,22591.61,26273.2,0.0,conventional,2015,Orlando,2015-01-01,2015-01-22,low
1661,2015-01-18,1.33,191078.37,112722.12,34703.28,83.8,43569.17,18914.84,24654.33,0.0,conventional,2015,Orlando,2015-01-01,2015-01-15,low
1662,2015-01-11,1.29,202034.59,119336.02,39236.11,52.44,43410.02,18762.45,24647.57,0.0,conventional,2015,Orlando,2015-01-01,2015-01-08,low
1663,2015-01-04,1.0,281803.19,190743.27,38265.21,75.22,52719.49,19933.7,32785.79,0.0,conventional,2015,Orlando,2015-01-01,2015-01-01,low
1664,2015-12-27,1.25,308546.88,9778.07,208945.03,530.89,89292.89,82776.35,6513.36,3.18,conventional,2015,Philadelphia,2015-12-01,2015-12-24,low
1665,2015-12-20,1.33,306843.13,9646.13,198361.8,532.68,98302.52,88587.5,9715.02,0.0,conventional,2015,Philadelphia,2015-12-01,2015-12-17,low
1666,2015-12-13,1.18,352369.17,12500.24,244536.03,683.27,94649.63,87738.34,6908.05,3.24,conventional,2015,Philadelphia,2015-12-01,2015-12-10,low
1667,2015-12-06,1.18,346896.0,16536.57,254808.6,540.52,75010.31,67405.8,7596.24,8.27,conventional,2015,Philadelphia,2015-12-01,2015-12-03,low
1668,2015-11-29,1.23,275091.78,11335.64,195284.31,533.71,67938.12,62262.05,5676.07,0.0,conventional,2015,Philadelphia,2015-11-01,2015-11-26,low
1669,2015-11-22,1.23,320058.33,12680.14,226193.52,591.76,80592.91,74840.49,5752.42,0.0,conventional,2015,Philadelphia,2015-11-01,2015-11-19,low
1670,2015-11-15,1.17,363548.06,13989.06,263608.21,604.6,85346.19,78169.59,7176.6,0.0,conventional,2015,Philadelphia,2015-11-01,2015-11-12,low
1671,2015-11-08,1.27,374933.8,13866.99,268320.02,479.7,92267.09,76143.42,16123.67,0.0,conventional,2015,Philadelphia,2015-11-01,2015-11-05,low
1673,2015-10-25,1.19,398337.69,19897.83,283085.98,437.37,94916.51,84288.89,10627.62,0.0,conventional,2015,Philadelphia,2015-10-01,2015-10-22,low
1675,2015-10-11,1.26,373650.83,13073.44,256350.83,550.69,103675.87,83281.81,20392.37,1.69,conventional,2015,Philadelphia,2015-10-01,2015-10-08,low
1676,2015-10-04,1.28,388205.8,14121.46,268719.03,754.42,104610.89,91635.61,12975.28,0.0,conventional,2015,Philadelphia,2015-10-01,2015-10-01,low
1677,2015-09-27,1.25,368779.77,14983.22,255352.91,497.49,97946.15,82669.93,15276.22,0.0,conventional,2015,Philadelphia,2015-09-01,2015-09-24,low
1678,2015-09-20,1.25,361361.6,14832.84,251090.34,580.3,94858.12,84698.03,10160.09,0.0,conventional,2015,Philadelphia,2015-09-01,2015-09-17,low
1679,2015-09-13,1.19,454795.64,15898.8,346217.39,752.17,91927.28,78976.79,12950.49,0.0,conventional,2015,Philadelphia,2015-09-01,2015-09-10,low
1680,2015-09-06,1.25,399061.75,16018.81,284480.15,633.36,97929.43,89096.28,8827.37,5.78,conventional,2015,Philadelphia,2015-09-01,2015-09-03,low
1681,2015-08-30,1.26,381319.43,14942.34,269812.12,654.66,95910.31,86293.69,9570.66,45.96,conventional,2015,Philadelphia,2015-08-01,2015-08-27,low
1682,2015-08-23,1.09,449716.31,21862.51,336374.97,717.48,90761.35,82479.25,8193.68,88.42,conventional,2015,Philadelphia,2015-08-01,2015-08-20,low
1683,2015-08-16,1.2,425707.59,14748.68,324061.94,652.49,86244.48,78393.26,7851.22,0.0,conventional,2015,Philadelphia,2015-08-01,2015-08-13,low
1684,2015-08-09,1.19,405555.56,14929.69,294414.04,801.53,95410.3,88554.27,6856.03,0.0,conventional,2015,Philadelphia,2015-08-01,2015-08-06,low
1685,2015-08-02,1.21,399212.29,15487.29,288809.36,955.95,93959.69,85344.81,8614.88,0.0,conventional,2015,Philadelphia,2015-08-01,2015-07-30,low
1686,2015-07-26,1.36,373032.23,16844.86,251976.91,856.78,103353.68,92024.65,11329.03,0.0,conventional,2015,Philadelphia,2015-07-01,2015-07-23,low
1687,2015-07-19,1.39,369973.99,15791.25,237182.53,1472.69,115527.52,103254.89,12272.63,0.0,conventional,2015,Philadelphia,2015-07-01,2015-07-16,low
1688,2015-07-12,1.38,372062.3,15106.58,233808.22,1885.79,121261.71,109196.16,11757.42,308.13,conventional,2015,Philadelphia,2015-07-01,2015-07-09,low
1689,2015-07-05,1.25,460459.45,16232.83,306535.67,1024.11,136666.84,122252.96,14370.22,43.66,conventional,2015,Philadelphia,2015-07-01,2015-07-02,low
1690,2015-06-28,1.38,378931.1,15520.17,234777.69,806.52,127826.72,111168.32,16658.4,0.0,conventional,2015,Philadelphia,2015-06-01,2015-06-25,low
1691,2015-06-21,1.33,456983.44,16066.69,310906.06,1155.21,128855.48,117744.63,11040.67,70.18,conventional,2015,Philadelphia,2015-06-01,2015-06-18,low
1692,2015-06-14,1.32,421514.11,16036.91,253565.67,1064.13,150847.4,130970.38,19779.78,97.24,conventional,2015,Philadelphia,2015-06-01,2015-06-11,low
1693,2015-06-07,1.35,476827.34,17117.86,325420.87,1339.88,132948.73,116932.41,15941.0,75.32,conventional,2015,Philadelphia,2015-06-01,2015-06-04,low
1694,2015-05-31,1.43,436027.81,18200.08,270397.51,1068.66,146361.56,130734.4,15496.02,131.14,conventional,2015,Philadelphia,2015-05-01,2015-05-28,low
1695,2015-05-24,1.4,440574.33,15940.65,277233.41,1055.58,146344.69,129470.64,16871.38,2.67,conventional,2015,Philadelphia,2015-05-01,2015-05-21,low
1696,2015-05-17,1.44,388799.73,16905.14,241209.0,1129.29,129556.3,116806.95,12725.41,23.94,conventional,2015,Philadelphia,2015-05-01,2015-05-14,low
1699,2015-04-26,1.46,385541.99,17337.89,249070.68,1439.55,117693.87,100776.04,16917.83,0.0,conventional,2015,Philadelphia,2015-04-01,2015-04-23,low
1700,2015-04-19,1.43,389414.29,16585.73,242740.8,1309.62,128778.14,110321.07,18457.07,0.0,conventional,2015,Philadelphia,2015-04-01,2015-04-16,low
1701,2015-04-12,1.44,335389.56,15208.07,210183.29,1217.98,108780.22,95743.68,13036.54,0.0,conventional,2015,Philadelphia,2015-04-01,2015-04-09,low
1702,2015-04-05,1.43,365947.19,15897.74,240591.74,1290.63,108167.08,94087.03,14028.66,51.39,conventional,2015,Philadelphia,2015-04-01,2015-04-02,low
1703,2015-03-29,1.39,339877.09,15819.32,222182.25,1168.94,100706.58,88306.35,12400.23,0.0,conventional,2015,Philadelphia,2015-03-01,2015-03-26,low
1704,2015-03-22,1.18,449261.63,27380.04,322071.0,1104.04,98706.55,85471.81,13234.74,0.0,conventional,2015,Philadelphia,2015-03-01,2015-03-19,low
1705,2015-03-15,1.44,331456.96,15055.12,199103.98,1077.74,116220.12,102101.2,14118.92,0.0,conventional,2015,Philadelphia,2015-03-01,2015-03-12,low
1706,2015-03-08,1.4,349609.78,19780.09,207010.01,1051.07,121768.61,106813.89,14953.22,1.5,conventional,2015,Philadelphia,2015-03-01,2015-03-05,low
1707,2015-03-01,1.24,392412.07,16329.41,267027.05,1528.3,107527.31,93745.13,13782.18,0.0,conventional,2015,Philadelphia,2015-03-01,2015-02-26,low
1708,2015-02-22,1.36,348215.37,14876.71,214953.17,1353.67,117031.82,105513.5,11518.32,0.0,conventional,2015,Philadelphia,2015-02-01,2015-02-19,low
1709,2015-02-15,1.34,335173.17,15920.85,210874.58,1259.97,107117.77,97737.29,9380.48,0.0,conventional,2015,Philadelphia,2015-02-01,2015-02-12,low
1710,2015-02-08,1.09,477875.71,26219.21,336509.39,1353.94,113793.17,100107.79,13683.87,1.51,conventional,2015,Philadelphia,2015-02-01,2015-02-05,low
1712,2015-01-25,1.36,355645.73,16112.5,211453.65,1409.19,126670.39,110991.22,15679.17,0.0,conventional,2015,Philadelphia,2015-01-01,2015-01-22,low
1713,2015-01-18,1.4,331495.41,15116.27,209523.15,1469.44,105386.55,93250.96,12135.59,0.0,conventional,2015,Philadelphia,2015-01-01,2015-01-15,low
1714,2015-01-11,1.38,315984.22,14323.61,198387.14,1715.41,101558.06,88980.0,12578.06,0.0,conventional,2015,Philadelphia,2015-01-01,2015-01-08,low
1715,2015-01-04,1.1,407675.56,24190.91,294715.33,2121.45,86647.87,72829.94,13817.93,0.0,conventional,2015,Philadelphia,2015-01-01,2015-01-01,low
1768,2015-12-27,1.25,73109.9,1241.48,45856.11,951.32,25060.99,17512.17,7392.15,156.67,conventional,2015,Pittsburgh,2015-12-01,2015-12-24,low
1769,2015-12-20,1.22,68972.79,1176.24,40726.41,1003.63,26066.51,17094.03,8749.15,223.33,conventional,2015,Pittsburgh,2015-12-01,2015-12-17,low
1770,2015-12-13,1.19,65332.74,1219.9,38684.45,959.83,24468.56,15525.47,8943.09,0.0,conventional,2015,Pittsburgh,2015-12-01,2015-12-10,low
1771,2015-12-06,1.21,61870.23,1712.54,41481.83,1081.56,17594.3,8739.98,8854.32,0.0,conventional,2015,Pittsburgh,2015-12-01,2015-12-03,low
1772,2015-11-29,1.26,54779.61,1443.95,35859.3,958.7,16517.66,7946.78,8570.88,0.0,conventional,2015,Pittsburgh,2015-11-01,2015-11-26,low
1773,2015-11-22,1.3,63345.59,1584.89,42392.76,1119.61,18248.33,12552.12,5696.21,0.0,conventional,2015,Pittsburgh,2015-11-01,2015-11-19,low
1774,2015-11-15,1.24,64518.82,1179.87,42966.81,979.92,19392.22,13712.24,5679.98,0.0,conventional,2015,Pittsburgh,2015-11-01,2015-11-12,low
1775,2015-11-08,0.93,123489.29,1423.35,85217.83,2313.9,34534.21,13430.34,21103.87,0.0,conventional,2015,Pittsburgh,2015-11-01,2015-11-05,low
1776,2015-11-01,1.16,81573.97,1523.62,60507.97,1706.56,17835.82,12000.07,5835.75,0.0,conventional,2015,Pittsburgh,2015-11-01,2015-10-29,low
1777,2015-10-25,1.22,69191.72,2301.4,40984.47,1289.08,24616.77,13587.31,11029.46,0.0,conventional,2015,Pittsburgh,2015-10-01,2015-10-22,low
1778,2015-10-18,1.23,70132.85,1700.52,43226.31,1465.61,23740.41,13949.01,9791.4,0.0,conventional,2015,Pittsburgh,2015-10-01,2015-10-15,low
1779,2015-10-11,0.96,84053.56,981.32,59821.03,1535.63,21715.58,14948.34,6767.24,0.0,conventional,2015,Pittsburgh,2015-10-01,2015-10-08,low
1780,2015-10-04,0.99,89538.02,1068.04,69555.83,2321.1,16593.05,13300.88,3292.17,0.0,conventional,2015,Pittsburgh,2015-10-01,2015-10-01,low
1781,2015-09-27,1.11,91558.77,815.05,62972.23,1852.47,25919.02,14361.09,11557.93,0.0,conventional,2015,Pittsburgh,2015-09-01,2015-09-24,low
1782,2015-09-20,1.19,74826.22,1137.38,44085.07,1176.81,28426.96,19393.09,9033.87,0.0,conventional,2015,Pittsburgh,2015-09-01,2015-09-17,low
1783,2015-09-13,1.16,74962.45,1340.03,43000.49,998.6,29623.33,21080.82,8542.51,0.0,conventional,2015,Pittsburgh,2015-09-01,2015-09-10,low
1784,2015-09-06,1.12,114216.62,1158.99,78578.82,2074.97,32403.84,23118.99,9284.85,0.0,conventional,2015,Pittsburgh,2015-09-01,2015-09-03,low
1785,2015-08-30,1.37,74510.02,1493.6,40727.85,3632.29,28656.28,20079.07,8573.41,3.8,conventional,2015,Pittsburgh,2015-08-01,2015-08-27,low
1786,2015-08-23,1.2,83196.11,1411.93,51014.61,1714.56,29055.01,18577.69,10477.32,0.0,conventional,2015,Pittsburgh,2015-08-01,2015-08-20,low
1787,2015-08-16,1.23,87687.64,1314.23,53769.39,1381.07,31222.95,21335.31,9887.64,0.0,conventional,2015,Pittsburgh,2015-08-01,2015-08-13,low
1788,2015-08-09,0.96,145930.35,1306.17,99815.2,3021.58,41787.4,26618.86,15168.54,0.0,conventional,2015,Pittsburgh,2015-08-01,2015-08-06,low
1789,2015-08-02,1.43,74680.7,1309.11,42703.28,1151.93,29516.38,23664.27,5852.11,0.0,conventional,2015,Pittsburgh,2015-08-01,2015-07-30,low
1790,2015-07-26,1.43,68936.46,1421.76,40238.45,1088.54,26187.71,20545.66,5642.05,0.0,conventional,2015,Pittsburgh,2015-07-01,2015-07-23,low
1791,2015-07-19,1.44,73321.36,1296.93,43696.6,1675.99,26651.84,23700.61,2951.23,0.0,conventional,2015,Pittsburgh,2015-07-01,2015-07-16,low
1792,2015-07-12,1.48,68846.81,1229.69,40944.72,2652.87,24019.53,21786.27,2221.89,11.37,conventional,2015,Pittsburgh,2015-07-01,2015-07-09,low
1793,2015-07-05,1.23,115579.5,1635.6,67122.02,5316.06,41505.82,31488.54,10017.28,0.0,conventional,2015,Pittsburgh,2015-07-01,2015-07-02,low
1794,2015-06-28,1.2,111690.04,1548.14,62790.32,3823.55,43528.03,31542.36,11981.88,3.79,conventional,2015,Pittsburgh,2015-06-01,2015-06-25,low
1795,2015-06-21,1.34,88214.04,1680.72,43292.93,4210.41,39029.98,29949.74,9080.24,0.0,conventional,2015,Pittsburgh,2015-06-01,2015-06-18,low
1796,2015-06-14,1.3,92713.49,1614.97,44490.6,3147.67,43460.25,34041.6,9418.65,0.0,conventional,2015,Pittsburgh,2015-06-01,2015-06-11,low
1797,2015-06-07,1.33,84556.54,1734.03,43816.5,1482.9,37523.11,28434.19,9081.46,7.46,conventional,2015,Pittsburgh,2015-06-01,2015-06-04,low
1798,2015-05-31,1.32,83007.91,1472.2,45514.38,1439.62,34581.71,24083.06,10498.65,0.0,conventional,2015,Pittsburgh,2015-05-01,2015-05-28,low
1799,2015-05-24,1.01,181169.72,2157.12,117543.69,3203.21,58265.7,26280.32,31985.38,0.0,conventional,2015,Pittsburgh,2015-05-01,2015-05-21,low
1800,2015-05-17,1.41,85405.61,1822.43,50365.05,1406.54,31811.59,24984.5,6827.09,0.0,conventional,2015,Pittsburgh,2015-05-01,2015-05-14,low
1801,2015-05-10,1.46,82110.05,2099.7,48280.34,1279.05,30450.96,23419.51,7031.45,0.0,conventional,2015,Pittsburgh,2015-05-01,2015-05-07,low
1802,2015-05-03,0.98,208821.04,5264.18,145405.43,5183.12,52968.31,24324.24,28644.07,0.0,conventional,2015,Pittsburgh,2015-05-01,2015-04-30,low
1803,2015-04-26,1.44,79976.86,1820.06,44304.28,1309.41,32543.11,22762.11,9781.0,0.0,conventional,2015,Pittsburgh,2015-04-01,2015-04-23,low
1804,2015-04-19,1.49,75775.26,1724.93,43528.57,1286.7,29235.06,29007.2,227.86,0.0,conventional,2015,Pittsburgh,2015-04-01,2015-04-16,low
1805,2015-04-12,1.5,69339.77,1734.18,38757.55,1180.96,27667.08,27527.96,139.12,0.0,conventional,2015,Pittsburgh,2015-04-01,2015-04-09,low
1806,2015-04-05,1.29,76146.82,2256.74,48395.44,1645.11,23849.53,23652.54,161.52,35.47,conventional,2015,Pittsburgh,2015-04-01,2015-04-02,low
1807,2015-03-29,1.25,69747.2,2566.52,51530.22,1503.84,14146.62,14034.79,108.32,3.51,conventional,2015,Pittsburgh,2015-03-01,2015-03-26,low
1808,2015-03-22,1.23,68499.85,2604.56,46711.0,1370.01,17814.28,10044.46,7769.82,0.0,conventional,2015,Pittsburgh,2015-03-01,2015-03-19,low
1809,2015-03-15,1.23,71906.75,2450.87,44600.81,1291.66,23563.41,17661.43,5901.98,0.0,conventional,2015,Pittsburgh,2015-03-01,2015-03-12,low
1810,2015-03-08,0.95,159735.96,2148.75,116151.4,3731.73,37704.08,19742.03,17962.05,0.0,conventional,2015,Pittsburgh,2015-03-01,2015-03-05,low
1811,2015-03-01,1.25,65484.37,841.5,39074.28,1225.82,24342.77,19985.54,4357.23,0.0,conventional,2015,Pittsburgh,2015-03-01,2015-02-26,low
1812,2015-02-22,1.26,70345.39,1496.07,42829.11,1187.76,24832.45,19166.04,5666.41,0.0,conventional,2015,Pittsburgh,2015-02-01,2015-02-19,low
1813,2015-02-15,1.43,60213.79,1773.89,32544.28,1559.04,24336.58,19783.32,4553.26,0.0,conventional,2015,Pittsburgh,2015-02-01,2015-02-12,low
1814,2015-02-08,1.38,66360.74,1904.73,37355.04,990.22,26110.75,20249.85,5860.9,0.0,conventional,2015,Pittsburgh,2015-02-01,2015-02-05,low
1815,2015-02-01,1.25,112065.73,2685.5,75345.64,2164.35,31870.24,20561.48,11308.76,0.0,conventional,2015,Pittsburgh,2015-02-01,2015-01-29,low
1816,2015-01-25,1.32,98722.79,1847.59,70060.41,2397.99,24416.8,17599.77,6817.03,0.0,conventional,2015,Pittsburgh,2015-01-01,2015-01-22,low
1817,2015-01-18,1.47,59312.07,2147.08,36730.4,1075.26,19359.33,12321.55,7037.78,0.0,conventional,2015,Pittsburgh,2015-01-01,2015-01-15,low
1818,2015-01-11,1.54,54644.32,1491.88,33759.12,1325.17,18068.15,12165.94,5902.21,0.0,conventional,2015,Pittsburgh,2015-01-01,2015-01-08,mean
1819,2015-01-04,1.52,54956.8,3013.04,35456.88,1561.7,14925.18,11264.8,3660.38,0.0,conventional,2015,Pittsburgh,2015-01-01,2015-01-01,low
1873,2015-12-20,0.98,416298.84,82416.56,134956.77,13276.06,185649.45,185479.46,29.77,140.22,conventional,2015,Portland,2015-12-01,2015-12-17,low
1874,2015-12-13,0.93,429103.52,94577.23,162734.28,12487.18,159304.83,159009.01,109.68,186.14,conventional,2015,Portland,2015-12-01,2015-12-10,low
1880,2015-11-01,1.06,423475.77,98262.62,182672.87,11993.63,130546.65,130164.27,123.39,258.99,conventional,2015,Portland,2015-11-01,2015-10-29,low
1885,2015-09-27,0.9,484598.47,159779.59,187080.35,13101.24,124637.29,124612.73,1.84,22.72,conventional,2015,Portland,2015-09-01,2015-09-24,low
1886,2015-09-20,0.94,566385.9,121425.14,291367.4,12831.81,140761.55,140535.44,58.92,167.19,conventional,2015,Portland,2015-09-01,2015-09-17,low
1887,2015-09-13,1.0,535519.29,222536.88,181246.81,15103.06,116632.54,116569.24,22.02,41.28,conventional,2015,Portland,2015-09-01,2015-09-10,low
1888,2015-09-06,1.1,465258.45,174913.44,188351.71,13357.86,88635.44,88369.14,231.21,35.09,conventional,2015,Portland,2015-09-01,2015-09-03,low
1889,2015-08-30,1.14,427776.92,154462.2,186124.73,13235.52,73954.47,73781.04,138.56,34.87,conventional,2015,Portland,2015-08-01,2015-08-27,low
